日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,资产总计,负债合计,归属于母公司股东权益合计,资产负债率,权益乘数,营业收入,净利润,营业总成本,营业利润,利润总额,净利润增长率,营收增长率,经营活动产生的现金流量净额,投资活动产生的现金流量净额,筹资活动产生的现金流量净额,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,大单净流入-净额,中单净流入-净额,小单净流入-净额,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2024-03-28,0.22952005272873288,0.29002182277129135,0.28426432524795414,0.345016652404688,-0.3051644249611113,-0.2759369251235328,-0.45657767141972216,0.02902074985992442,-0.2781491816757941,0.28359389786995526,0.3290525060107753,0.3051852296941837,0.3037064247450835,0.09070885149754737,-0.20429994189569248,-1.1646810259335658,-0.08151083076605546,0.23659539690602718,0.3579156985084808,-0.28039099303578685,-0.08965916682471534,0.596880487235616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29,0.28075604391047676,0.2998495916637597,0.22946775950379092,0.3831644052616535,-0.9532786321183081,-0.9747129612009667,-1.0683562950375356,0.05313001649734226,-0.9334650530673093,0.28604830114929497,0.31729023830459285,0.3126160047967362,0.30281979433055733,0.0964314810571762,-0.13092518013583018,-0.77428249689151,0.20603324331361283,0.21824921221174898,0.333692109891793,-0.2683193685055073,-0.08926782014721743,0.6091753967594307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,0.3451868460742644,0.44360021125756177,0.40933494606202164,0.46568811552366396,-0.160939457449778,-0.10135412830617797,-0.43143608414775725,0.720801158698091,-0.13252343247767967,0.3372265682384263,0.3278271018357665,0.3313720475583895,0.3102274484390095,0.09584708306085112,0.7113825511639835,0.2511356371474251,0.5351245270959568,0.25540811516537576,0.32234085109680793,-0.12726503345400852,-0.08150342181125067,0.634317457808269,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,0.437859173497869,0.38634955755064343,0.3389045527161,0.4372719322730657,-0.2584028545385938,-0.21776265838199088,-0.7163740732300266,-0.28128884331200193,-0.2781491816757941,0.34466895237576617,0.33264003797051234,0.33924017209242635,0.32280902003092865,0.09392942734067573,0.933495935094361,-0.00510459451648278,0.544681958049385,0.26017146288576926,0.31428889241126967,-0.09111147077192767,-0.07437119177838349,0.641495520178968,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,0.5304543382841517,0.3950853521217256,0.45185895713880503,0.4759646530279892,-0.04997488823153644,0.016744114890005917,-0.23868391506269274,0.04768598854695759,-0.05971055787862237,0.36701193964766293,0.3370821281049221,0.3536352162372791,0.3220796950125287,0.09873554200989376,0.39246552787366196,0.32501987208993766,0.38515249099459853,0.26427172676762445,0.3087331247014642,-0.06375833710300047,-0.07591664903162,0.6673161898839696,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,0.22952005272873288,0.01718423875657382,0.11229222162861138,0.10678782844077297,1.6953847929291184,1.8100374579715113,-0.037551216886973465,-1.8798887650285299,1.6877984324987514,0.3116215998339916,0.3029481723352296,0.34656681637795833,0.30728726758051805,0.09437012091167654,-0.7406944806375759,-0.7492658019980584,-0.1457433126033754,0.1226562840920906,0.27369466220725275,-0.3868282060345123,-0.05523765564187397,0.637318953698136,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-09,-0.035379281197357025,-0.017446946864505663,-0.06749679579161062,0.07447901734762884,-0.25023261732722457,-0.256059098729088,-0.9677899459496759,-0.16851969291117658,-0.2781491816757941,0.24720538989630772,0.2714020766982865,0.3427306370789379,0.2924519386768359,0.09328754757422181,-0.8195069269656641,-0.8515505851228794,-0.09313001295966555,-0.0026411994665649016,0.21859528913268525,-0.6066546431779161,-0.04180973744333674,0.6191217896090184,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-10,-0.023033259225853364,-0.12851633498256107,-0.1301102753366531,-0.030232671616902313,-0.13196698506903606,-0.1439536998778826,-0.6828519568674066,-0.5496016494381037,-0.13252343247767967,0.13105669277415538,0.23832422584258375,0.32335813988052897,0.27900947755339034,0.0908317986169936,-1.003557491929113,-1.0097083990944877,-0.5316989340456106,-0.14242214805499748,0.14431825670896845,-0.8168024582826565,0.004199382107604586,0.5461809556006267,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-11,-0.1940256635311894,-0.12836033865093474,-0.24728581321183263,-0.11049865773023368,-0.413869141333655,-0.4461051871186341,-0.917506771405746,0.00491148322250658,-0.4237749308739087,0.026562452513884803,0.18891302723312559,0.2829553828767379,0.2671400703912014,0.09147208166761242,-1.730144932094578,-0.9243551289392635,-0.3623135417264952,-0.250201867431462,0.0616124724538932,-0.909164291870999,-0.018177779500046187,0.49693554381274063,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-12,-0.10999555148763708,-0.23732377629203277,-0.1378490199995236,-0.11563692648239716,-0.18336415107247225,-0.20204355730229823,-0.14649809506548808,-0.5391024526766476,-0.205336307076737,-0.10182659128521543,0.13492268670652222,0.2440437791726786,0.25354888416596744,0.09035917072925599,-1.734724328816755,-0.9432171573473432,-0.5727514773190376,-0.3726462614577779,-0.031004391715319057,-1.0177694011476304,-0.006150035280483697,0.42031411852170575,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-15,-0.23337860856535886,0.0664790795505417,-0.04709465077131665,-0.10824093358155634,0.34242827769323214,0.36715187465208615,0.43175841218970534,1.518740112568759,0.3771666897157209,-0.09181895984946985,0.11181736851192137,0.22586253852097574,0.24725094812472703,0.09538563218397225,-0.5641693618289461,-0.5073238183484339,0.10857428746957928,-0.35022585036086445,-0.10025429647881093,-0.7617154492365947,-0.02634276101428157,0.406954597445033,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,0.0018131099917993736,0.04323562613819571,-0.016217841257843386,0.07876090797443086,-0.2110618346684615,-0.20978389943366085,-0.6577103695954416,-0.1117462585714507,-0.205336307076737,-0.07949943887318496,0.0852938176186061,0.20608184851984265,0.24294364036900257,0.09912673738994776,0.18113600891317022,-0.4367000594941212,-0.22993460763196596,-0.33734111403294975,-0.15287067026501686,-0.5794460633478153,-0.05020706762573802,0.3940674673179198,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,0.02118093195959677,0.019836176394223377,-0.050299585429676,0.07097565228933564,-0.2949081697383286,-0.30209068848107723,-0.8337014804991961,-0.11252397685007708,-0.2781491816757941,-0.049381535406746724,0.04149368023156255,0.18889609847885175,0.240283749125426,0.10294927510360687,0.21987359929432557,-0.49048965369795927,-1.126182968455282,-0.3321327460011066,-0.19383858111828814,-0.45180279937496987,-0.06572952808029811,0.3783403418130974,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,-0.04818827899279343,0.049319483071628305,0.010516003941164106,0.07237699831265328,-0.1935624613504934,-0.18686366509310642,-0.43143608414775725,0.15112251960426637,-0.205336307076737,-0.013309724630432616,0.006658341809068237,0.17338477197554372,0.23332799051857472,0.10786396644973566,0.781795104277702,-0.43877282246288507,-0.8464682079361313,-0.3131449773205847,-0.22251089307099955,-0.31706825240474623,-0.08426636604506255,0.36808106599120294,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,-0.03453049218681687,-0.13896808920153475,-0.10267290789556711,-0.05919382276545677,-0.3713375518787258,-0.39389068380420117,-0.3141086768785876,-0.9345721973581628,-0.35096205627485144,0.00665803366145962,-0.04854127915339941,0.14716046701720875,0.22362939782291386,0.10901519856817797,0.06728862441239311,-1.108160022063563,-1.0033397494593421,-0.36533231982730113,-0.25672301901886463,-0.3777732522158859,-0.09772746237644252,0.33519281264203515,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,-0.0868467602910664,0.0827026980396953,-0.021533342642441753,-0.030232671616902313,0.0024652867776064394,0.01648621264390592,0.06301513220088635,1.1092714388719689,0.013102316720434746,0.009951684513730115,-0.04176930871255218,0.1330236672985653,0.22117829374146697,0.12467259406530928,0.8600047781987549,-0.45765474363726827,-0.5056645638478021,-0.31878420771311033,-0.2740367127838861,-0.1926010923987002,-0.12285250980000904,0.3329985287155839,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,0.07519477808492836,0.2170155395700967,0.10447530782773216,0.2033249989359545,-0.28557903363172976,-0.2700878523590126,-0.6912324859580616,0.6737492028411949,-0.2781491816757941,0.04523175229671058,-0.01753532877781136,0.12924580125707472,0.22714159830367708,0.13767145769391984,0.5538785601621589,-0.20088555787839707,-0.1281455953516805,-0.2282052434737923,-0.26831946929197076,0.05977074590774714,-0.1313692083965047,0.3339791158916668,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,0.24479825491846965,0.22731129745744402,0.14285635459004975,0.26817617879279715,-0.7429964275788832,-0.7542620279725601,-0.8756041259524711,0.05546317133322141,-0.7150264292701376,0.08735247954209664,0.019242920211641697,0.13115764305756436,0.22688704957176586,0.14702821249844414,0.6676287089193662,0.5635073763568959,-0.10612715666959976,-0.1507193413597385,-0.24700603161824392,0.23067304798677107,-0.12786659567070524,0.3341848114872378,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,0.19348510109940395,0.22294340017190295,0.10916545610825898,0.2597681026528949,-0.894232733406356,-0.9174589886888552,-1.0432147077655707,-0.017642346857658496,-0.8606521784682523,0.12260087760534447,0.0555535807658917,0.12438913995125997,0.21202597978508197,0.15517785013023458,0.7470185432313832,0.6441968823433407,-0.13600209661310447,-0.08987952931896137,-0.21681177151584105,0.32798864817247575,-0.14583353051304612,0.3382961900358747,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,0.22180378899654266,0.3507823939398059,0.2529966700444373,0.35108915183906203,0.06301775405335705,0.1219873975523961,-0.6996130150487165,0.6414738942782001,0.08591519131949206,0.22202796270827432,0.11634007734205722,0.1279004311011779,0.20687208298838897,0.16961695144377326,0.9236765104342799,1.170052917629754,0.09519569096739657,0.006857652906330759,-0.1717577762134444,0.49082087021067783,-0.1352837321630241,0.33509475211474854,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,0.24456676700650418,0.3084293899032155,0.36243346325674636,0.34984351092944616,0.6619367031080541,0.7734448103708704,0.012731957656956444,-0.20701674770318246,0.6684181881119502,0.2678540471624658,0.14134799675575374,0.12888342601384684,0.2032597790737288,0.18207133497198408,1.6550840586772195,1.041305981791206,0.12408716856372383,0.06672443145085406,-0.1227812789983008,0.5338034465355882,-0.13255978082485337,0.3343980208574802,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,0.30675985268795697,0.3162292064845396,0.37712926120239837,0.43688266948881127,0.049342747089646866,0.11601111999010834,-0.45657767141972216,0.043019678875199294,0.013102316720434746,0.28799598891289285,0.1695645402592808,0.12975812487681554,0.19968751653262626,0.19276933107954725,1.4422008583436243,1.4011857500452432,0.30580958938553177,0.1158500429439671,-0.0729872449523634,0.5427619735190486,-0.1300715909395759,0.3337221155393125,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,0.5302228503721862,0.746779081773631,0.6516592738892774,0.6081582945609063,1.7383799419421393,2.028303785617809,0.20548412674202093,2.150636213952694,1.7606113070978087,0.39345615562503017,0.24470116467437997,0.14594838430709636,0.21454286612308623,0.2123897752839874,1.6980983084753878,1.5361898773954292,0.7019621308768353,0.3147072787518343,0.00980804367292868,0.9043880416071924,-0.04403655446654769,0.2864530658712972,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,0.7757543623304787,0.8232172842706068,0.7517157705405311,0.8392246832945331,-0.2887660055936114,-0.19866962066149674,-0.6828519568674066,0.3852157214708073,-0.2781491816757941,0.5153212371590564,0.32469103457208986,0.16927785255227087,0.23226975421736643,0.23155036532738812,1.7251986102530534,1.679134586745647,0.9155974688052687,0.4956704430034145,0.1151385957515178,1.1513283116005764,0.06365199976831327,0.23249787219196263,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,0.8058477908860213,0.7761843902852227,0.6905093354796473,0.831361575052587,-0.8772548645912412,-0.8603839731131174,-1.0264536495842607,-0.23034829606197393,-0.8606521784682523,0.6016845628719685,0.4192809502654766,0.18962917943067273,0.2478201076488907,0.25565598431781716,1.5204948671905845,1.6038552738684921,0.8233242140584854,0.6141988196754367,0.22500927858247072,1.2010788333159081,0.14311730871091966,0.19801592579123206,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,0.7156446678567171,0.7140198521320693,0.65150293561326,0.7872191753180965,-0.43583027539825736,-0.3754013137891796,-0.9845510041309858,-0.30578696908873293,-0.4237749308739087,0.6840258341787435,0.4845337225847741,0.2268413682009649,0.2612625687723362,0.2797807638982935,1.1236728766357356,1.3896378942819982,0.7019784126011446,0.67677964845772,0.32642545482353574,1.1084347803943835,0.2201490559633124,0.19431959344572913,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,0.7395650854265061,0.581266973917933,0.6741719856358086,0.6625772317997219,-0.21448058640938908,-0.140829815154182,-0.054312275068283254,-0.6577044901671708,-0.205336307076737,0.7378326880057493,0.5221826534880462,0.25881369425880235,0.27202511796542345,0.3003704146157636,0.7759702881879932,1.5572572891755676,0.29405556601769334,0.6683138028553391,0.40572947948197996,0.866130948745673,0.26171176075773667,0.21255019987326043,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,0.5151761360944149,0.32402902306586373,0.3988602815688441,0.40745440299915153,0.44927875583340837,0.5406693512594593,-0.1548786241561429,-1.2783236765110233,0.4499795643147782,0.6520077475283027,0.5321793717578684,0.28298037427282396,0.27688442465664376,0.31793428882221153,0.11139941060374269,0.5749093791847083,0.0038109908266874756,0.5575474653663495,0.445243327773096,0.4301122212257676,0.26091740305488526,0.2543333649204809,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,0.3143217911455035,0.29267376040894094,0.24729032296979533,0.398034243620186,-0.5003229989177889,-0.48746818855475565,-1.0515952368562256,-0.15218760906002254,-0.4965878054729658,0.5442990307150968,0.5393866831556242,0.30546430028379756,0.2747936929372309,0.3294258527007393,-1.3125024759561108,0.26101539182628836,-0.05026463786083104,0.4526933159075916,0.4542022726815524,0.09529314504443931,0.2536755551426787,0.2988606401355779,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,0.2880093318187342,0.27723012357791904,0.20609518723916198,0.38697918054735025,-0.8210482681726019,-0.8333622211948393,-1.2443474059412902,-0.0728603446401316,-0.7878393038691949,0.443003432147897,0.531784340148821,0.33294234027905195,0.27450768312609597,0.33325797070941987,-1.7869487912848998,0.20562057519304225,0.4980329709896182,0.35963961189059424,0.44126660046248184,-0.1446269551167238,0.2257342449702698,0.36987587178836323,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,0.30668269005063514,0.31232929819387756,0.220790985184814,0.32010383421238287,-0.013237793252755682,0.033695417093008086,-0.7079935441393715,0.1791203776348161,0.013102316720434746,0.3614539038344557,0.5321874336274388,0.34607115368894226,0.275325671185947,0.3322217021312396,-1.5393409380540954,0.2849145249785043,0.6074395089717085,0.2958662646164443,0.4171408073476342,-0.2672477303736265,0.22562336476678463,0.3922962495912678,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,0.26817853402700587,0.3942273722977807,0.2731643076507051,0.39795639106333514,-0.057044171492437463,-0.007192006206094742,-0.8756041259524711,0.4124358612227306,-0.05971055787862237,0.3234819098741408,0.5402493031998746,0.3648147007525544,0.27878638990070476,0.33365874638449317,-0.9909999785753609,0.19300860426474528,0.9204155770395309,0.2733291596052419,0.39297137635022317,-0.2677259120698143,0.22704694490107447,0.4229297551406787,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,0.40691695593178623,0.3474284728098361,0.40143986312313373,0.4610948146694567,0.08793408030079511,0.1626213373403227,-0.4649582005103772,-0.22918171864403436,0.08591519131949206,0.3282323678341463,0.4989725309890043,0.382308678011925,0.27525988892938374,0.3358254897752356,-0.8447619673039516,0.18313407630541778,0.831353862652175,0.23504165232863808,0.36536440176833423,-0.305394339715411,0.220520399892881,0.45835033600033087,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,0.3298314812472058,0.3162292064845396,0.21961844811468317,0.38363152060276057,-0.7889467687747399,-0.7969314236725517,-1.1354005277627754,-0.15140989078139616,-0.7878393038691949,0.33301449551388623,0.4465703787681717,0.39656210424563004,0.27268866072726405,0.3414139952045594,0.036030747501464296,0.09949359500382715,0.9809562394014112,0.19070675451002342,0.3337009461748753,-0.34984505218638534,0.21248727832989728,0.4895705609572322,-0.35568983839809565,-1.1587457417866365,0.9320580038329316,-1.1870019509483427,-1.2509701818101606,-1.3272863769801773,-1.318372179661426,-1.3572336386831814,-1.3143152291768065,-1.3150743963658686,-1.429267750302764,-1.421183056191136,-1.2681295235869052,0.8626853462210723,1.5445625733289712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
