日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,资产总计,负债合计,营业收入,净利润,营业利润,利润总额,净利润增长率,营收增长率,经营活动产生的现金流量净额,投资活动产生的现金流量净额,筹资活动产生的现金流量净额,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,大单净流入-净额,中单净流入-净额,小单净流入-净额,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2022-05-13,-1.0065800128014424,-1.049639694483132,-1.0255368659917565,-1.0506049291734338,-0.4506437233485643,-0.45309710907805,0.21270365751845696,-0.06788057082137029,-0.45716413364639424,-1.0002855423173889,-1.014843412318443,0.0,0.0,0.0,-0.7950724249671237,-0.3476432028958713,0.0,-0.30594957692416225,-0.29756798332516227,-0.08927631577366574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-16,-1.0115830071460503,-1.1502103737942315,-1.0732436122642544,-1.1202896125124389,-0.28274635933511855,-0.3323081939035787,0.4957900609433872,-0.7402214627663711,-0.2970489170128067,-1.033769224887243,-1.0242398421652867,0.0,0.0,0.0,-0.6053600331742923,-0.5612579265163476,0.0,-0.3772872158244139,-0.3196403025693532,-0.24492265157019238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-17,-1.1199812179458801,-1.0731061863223887,-1.1275305994019245,-1.1049929747063154,-0.48320264820554476,-0.48701825938718557,-0.4649880355291032,0.5324237969866663,-0.48918717697311176,-1.0557534609179535,-1.0215063353007494,0.0,0.0,0.0,-0.40642702379336476,0.18151739242716444,0.0,-0.3910947561150429,-0.34026676736027056,-0.2284406922148837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-18,-1.0382656436506232,-1.1049535681042364,-1.0913392746434778,-1.089696336900193,-0.6288327015409406,-0.6026211090225639,-0.17332325624281164,-0.24797188116378124,-0.6172793502799817,-1.0929575526622355,-1.0373948439508678,0.0,0.0,0.0,-0.654042448454981,-0.06985595612454,0.0,-0.41526411560136106,-0.36196433088519875,-0.24065063890731725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19,-1.1866878092073139,-1.1619436197138597,-1.1999132489188187,-1.145784008855977,-0.8353362419173705,-0.7703965963544389,-0.9453770837653485,-0.42806319150619226,-0.8414406535670043,-1.1169711027880886,-1.066950886923668,0.0,0.0,0.0,-1.1195143693090106,-0.11160214735651029,0.0,-0.46010533885731286,-0.3889632064910425,-0.3010827315357485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-20,-1.136657865761239,-0.9909734648849907,-1.048567709019859,-1.082897831208583,-0.04249582897282729,-0.13048312117691466,0.37569279888432583,1.2047646889316672,-0.04086457039906663,-1.1051334372330903,-1.0626797824478287,0.0,0.0,0.0,0.2805699458841733,-0.05012401031916979,0.0,-0.4043146118959345,-0.3985673482244235,-0.10279216637324441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-23,-1.0115830071460503,-1.0613729404027605,-1.063373250966496,-1.0336086649444094,-0.6087662815141426,-0.5798898719753163,-0.5679285458654414,-0.5241118903554781,-0.6172793502799817,-1.0872078293926637,-1.070538614683372,0.0,0.0,0.0,0.010847794756320259,-0.47578971665504666,0.0,-0.3934759917261876,-0.4039203675114108,-0.05433166800339552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-24,-1.069951274499804,-1.1870862895416343,-1.089694214427185,-1.1321869974727568,-0.50681247247923,-0.5069888359198756,0.427163054052495,-0.9203127731087821,-0.5212102202998293,-1.1102067224709469,-1.09326089049483,0.0,0.0,0.0,-0.07787659706205127,-0.39228674139942693,0.0,-0.4462037157198931,-0.4195391986645659,-0.17135637511989382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-25,-1.198361462678065,-1.172000687644969,-1.1900428876210603,-1.147483635278879,-0.8919683364482998,-0.8136943130982252,-0.7652311906767564,0.08819856480871922,-0.9054867402204394,-1.1237354831052306,-1.1188875173498583,-1.0848719991629219,0.0,0.0,-0.34894382259967355,-0.5151179369105096,0.0,-0.47629048880837116,-0.438502894160871,-0.20948602089993604,-1.22367383059239,-0.8236085289424078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-26,-1.151666848795061,-1.1854101115531164,-1.1818175865395943,-1.159381020239197,-0.48433428024080377,-0.4971038656144237,-0.48214478725182625,-0.11590492024601322,-0.48918717697311176,-1.1284705493272298,-1.133409272567708,-1.09971096561833,0.0,0.0,-0.28697041378068333,-0.6250803219535443,0.0,-0.5028353614123702,-0.45938097554597523,-0.23130898540243086,-1.2395796012241276,-0.8358247388903807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,-1.1349902009797022,-1.1217153479894197,-1.1324657800508036,-1.082897831208583,-0.5232166817462527,-0.5183103707321272,-0.8424365734290101,0.4363750981373804,-0.5212102202998293,-1.1548516325640843,-1.1407555722661495,-1.1002346938461678,0.0,0.0,0.2239814972764162,-0.5470601669445494,0.0,-0.48696027321882124,-0.4726703102213507,-0.14480137424953077,-1.2394221383521147,-0.8370776657670753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30,-1.0482716323398387,-1.0177923127012845,-1.048567709019859,-1.0285097856757015,-0.12440103895787505,-0.18991071371741927,-0.396361028638211,0.724521194685238,-0.13693370037921923,-1.1460579381518,-1.127258882122501,-1.0981397809348161,0.0,0.0,-0.07632407392039574,0.14846133419085697,0.0,-0.4175045838452662,-0.4683688639371536,0.055724021752381996,-1.2366732905114004,-0.8359284177434247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31,-0.9982416888937625,-1.0094114227586921,-0.9794751799355513,-0.9809202458344299,-0.06951837032922287,-0.13609320923234886,-0.09611787349055768,0.0401742153840763,-0.07288761372578417,-1.1102067224709469,-1.1207668033192275,-1.0934262268842745,0.0,0.0,0.3583177829534519,0.19548365499440892,-0.19432112838792015,-0.35561175069283846,-0.4516208005277006,0.1976087302063223,-1.232433628904396,-0.831118844488792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,-0.9949063593306915,-1.0144399567242472,-1.0173115649102906,-0.9962168836405523,-0.6995849501286191,-0.6471555937963679,-0.4306745320836571,-0.055874483465209554,-0.7133484802601343,-1.0784141349803804,-1.111541217651417,-1.0968304603652212,0.0,0.0,1.6418917895274912,0.5489246688200655,-0.2040058303403393,-0.30719173095721003,-0.4278120868209918,0.2780963276667282,-1.2406293646705204,-0.8287236188346608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02,-1.069951274499804,-1.042934982529059,-1.102854696157529,-1.0574034348650438,-0.6630281861129546,-0.624924323341052,-0.7995446941222024,-0.2239597064514598,-0.6813254369334167,-1.0496655186325268,-1.0994112809400371,-1.1057338402384662,0.0,0.0,1.1700578465522748,0.1836316988591694,0.18701020011423192,-0.28185292210860524,-0.403317293547155,0.28591726394029826,-1.2692539084407284,-0.8142402455613296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,-1.0382656436506232,-0.9993543548275831,-1.063373250966496,-1.094795216168901,-0.06175436471198633,-0.15037599765211748,0.2813306644093492,0.29230204986345165,-0.07288761372578417,-1.0249755304749584,-1.1002655018352052,-1.103988079479007,0.0,0.0,1.4707189694968266,0.46190254910183387,0.16486384259724957,-0.23810979525854342,-0.374316723933642,0.3372806790658737,-1.2657000619579313,-0.8147265344481887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,-0.9932386945491559,-1.0177923127012845,-1.0452775885872725,-0.9894183779489422,-0.393497790649394,-0.40401906825826944,-0.9196419561812639,-0.15192318231449542,-0.39311804699295916,-1.0249755304749584,-1.0958235531803329,-1.1057338402384662,0.0,0.0,1.0180494886350127,0.6360401520307114,0.22169768232927384,-0.21209085179289797,-0.3455222175713156,0.3349316693692276,-1.2698923732669052,-0.813510365722211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08,-0.9949063593306915,-0.9440404812064777,-0.9909906014496026,-0.9707224872970143,-0.10246044619026742,-0.16664443326913278,-0.4049394044995725,0.5084116222743448,-0.1049106570525017,-1.0117849888565322,-1.0710511472204727,-1.1046863837827903,0.0,0.0,0.8545688018183298,0.2855263443657431,0.04222269528241179,-0.15321498890538074,-0.30982835213522364,0.41358063405168355,-1.2661861600268784,-0.8156013952338389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,-0.9198614441615778,-0.9390119472409225,-0.9383486745282255,-0.9010378039580104,-0.09394201921619152,-0.1489948964759572,-0.627977176894972,0.01616204067175483,-0.1049106570525017,-0.9965651331429622,-1.0473038063348121,-1.1056465522004928,-1.1041629626943652,0.0,0.8329111039921838,0.7053540204269695,-0.14323879774594944,-0.10433358265434786,-0.27076379909958953,0.45200465099841625,-1.2701477230600577,-0.8130396353372339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,-0.9782297115153328,-0.8853742516083374,-0.9432838551771048,-0.9673232344512098,0.0037466360060387006,-0.07689095628089902,0.1955469057957339,0.364338574000416,-0.008841527072349099,-0.9647725456523946,-1.016722698287811,-1.0974414766310325,-1.1036261615714167,0.0,1.170057846552287,1.898348966189033,0.4419543465146225,-0.03903678781352347,-0.22547340142687128,0.5229759151035681,-1.2447031849022714,-0.8253182497776936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13,-0.9532147397922952,-1.0194684906898024,-1.009086263828826,-0.9775209929886243,-0.08000898541724102,-0.1520543223201473,-0.593663673449526,-0.9803432098895859,-0.07288761372578417,-0.9688311738426787,-1.0063012033667673,-1.0958702919475187,-1.1003457102645187,0.0,0.19286125994125036,0.7946572606595056,-0.06243432551172535,-0.05741339849818754,-0.19319203892517237,0.3746799448867439,-1.2425787382041866,-0.8245281177928923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,-1.0532746266844464,-0.8384412679298243,-0.9021573497697789,-1.0149127742924802,0.19276185768534207,0.0710401196761217,1.4565681574158775,1.2768012130686317,0.18329673288795575,-0.9326417391459706,-0.9880208762101803,-1.0796347168845424,-1.0925322716971755,0.0,0.7202297562167659,1.3343998981117358,0.3253847506019756,0.019654255051727042,-0.15079746908838843,0.48996504282401143,-1.2104994734822558,-0.8279399969985357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15,-0.8698315007155027,-0.4311300167198729,-0.35764241817678355,-0.8262542413502975,4.223076776667456,3.5975156986472903,6.337664022530583,2.8976230061503307,4.186177148727644,-0.829146720293697,-0.9290796344436134,-1.0462033983408872,-1.0687340885798484,0.0,1.3767097318254486,1.7729758530052713,0.9621695202184096,0.28608348732166566,-0.059599755334517904,1.04629450782065,-1.0507120552029068,-0.942117714133842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-16,-0.47292728270997003,-0.6238904853994793,-0.5320188011038458,-0.556013640108793,0.834236832884817,0.6970472632552317,0.21270365751845696,-1.4005562673552114,0.8237575994223061,-0.7655615453125639,-0.8892729407288028,-1.0211517314426406,-1.0571630421518745,0.0,0.6883055980525682,0.9662642294556109,0.7998046333128247,0.39164971441621577,0.036055064529337336,1.0971031086315668,-0.9931307379818206,-0.9566222186650395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17,-0.6413614256450906,-0.5350530520080082,-0.5715002462948789,-0.5985043006813566,0.00785734135196654,-0.0038015590454182602,0.29848741613207225,0.6164664084797915,-0.008841527072349099,-0.6948737709984293,-0.8375071544816443,-0.9885060052407435,-1.045174483739386,0.0,0.7907195038152615,1.0788854236742684,0.937836947273182,0.5136661514874254,0.1388123504071324,1.1780673826628671,-0.9263670056268039,-0.9660665518646594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-20,-0.4996099192145443,-0.5635480778128199,-0.5566947043482411,-0.5475155079942795,0.01947364814959933,-0.03757788795978631,-0.1904800079655347,-0.2239597064514598,0.023181516254368435,-0.602878198685299,-0.7930876679329283,-0.9662475555576321,-1.0284740043588039,0.0,0.6554667820877571,1.0110289652582924,1.1023531640291737,0.587311465286186,0.23685185881484652,1.1242872692266825,-0.8742721469374929,-0.9800212823489256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-21,-0.5062805783406875,-0.43448237269690887,-0.40370410423298875,-0.47953045107817777,0.3579355823908284,0.26587264121450066,0.9676007333182707,0.904612505027649,0.3434119495215434,-0.5213674158637384,-0.733633893629262,-0.9336018293557339,-1.0089105856558378,0.0,1.1515424185079908,1.2457662103607523,1.1677520228923337,0.70261537810613,0.34007370853418545,1.1833631593829463,-0.8011802584051755,-0.9966998333523108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-22,-0.4195620097008228,-0.5568433658587468,-0.47937687418246855,-0.48802858319269127,-0.3776608824814119,-0.3525784180397322,0.041136140291226385,-0.8963005983964607,-0.39311804699295916,-0.5467338420530217,-0.6941688882725188,-0.90078152707789,-0.9944169553362631,0.0,0.6149731162569188,0.8780489706218764,0.9651798124839002,0.7209531531963084,0.42659379432641387,0.9929720770818663,-0.7689145886704009,-0.96634905238368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-23,-0.5146189022483663,-0.4143682368346895,-0.44976579028919395,-0.448937175465932,-0.20729828332553835,-0.20387108672942486,-0.02749086659966546,1.000661203876935,-0.20097978703265412,-0.5044564650708832,-0.6406946602350241,-0.8613273339141011,-0.9764042954329231,0.0,0.10117367897527584,1.0842921371759782,1.256561987955115,0.7982441338777279,0.5124273579385733,0.985146095259979,-0.7171806223365818,-0.944663725289258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,-0.38120571972549877,-0.3288831594202556,-0.3921886827189375,-0.34865921651468224,-0.0811881400576553,-0.08647931126382123,-0.5765069217268028,0.59245423376747,-0.07288761372578417,-0.46285552612045966,-0.5839743927958939,-0.8167231465099047,-0.9509957089467531,0.0,1.0072324144761073,1.0962936194612172,1.1596786961359595,0.8917635036542636,0.601200793632136,1.0186590481341684,-0.6607114018070402,-0.9178412773762982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-27,-0.3111637989009928,-0.32217844746618124,-0.35106217731161155,-0.3010696766734107,-0.3391943037710713,-0.29629345918802474,-0.6622906803404182,0.028168128027915566,-0.32907196033952424,-0.414151987837038,-0.5129032143179484,-0.7750867523967893,-0.9251099659068517,0.0,0.8518470820957178,1.0979934943508427,1.3299379382561092,0.9567339427079407,0.6861881312150842,0.9754995758698098,-0.6102666209841653,-0.8902116859393547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-28,-0.31616679324560054,-0.305416667580999,-0.33625663536497485,-0.3265640730169487,-0.630718754933039,-0.5448342717032653,-0.15616650452008857,0.10020465216487996,-0.6493023936066993,-0.38810912361604083,-0.45857476538528685,-0.7379893362582686,-0.8950491030218062,0.0,1.0437220113054884,1.059738886299843,1.666371774486572,1.0037282074935483,0.764281728161377,0.8969146583339278,-0.5599653749957602,-0.8717166359958373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-29,-0.30449313977484954,-0.3238546254547004,-0.2951301299576489,-0.2874726652901906,-0.4493457621952619,-0.3856707277620993,-0.12185300107464246,-0.15192318231449542,-0.45716413364639424,-0.34109668041190433,-0.4476407379271425,-0.7022885287273173,-0.868387980582093,0.0,0.5984024834445935,1.3539195299406215,1.6014699904577798,1.018142338769071,0.8298556316587851,0.7541969192847163,-0.5214303379629418,-0.8426318144897538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,-0.3195021228086716,-0.34061640533988385,-0.33461157514868095,-0.3078681823650208,-0.5114785982729096,-0.4403313433990108,-0.3706259010541264,-0.13991709495833468,-0.5212102202998293,-0.32621504371419185,-0.4187680716704774,-0.6671987374621762,-0.8411900570194338,0.0,1.5078541974795638,1.109014224464072,1.5926004223593062,1.00772173172296,0.8800743328223409,0.5791559113975926,-0.494034294286869,-0.8020648635283334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,-0.33617877062403034,-0.4043111689035792,-0.37080289990712756,-0.3656554807437068,-0.613310630632112,-0.5367675478428307,-0.11327462521328074,-0.47608754093083516,-0.6172793502799817,-0.34143489942776184,-0.405442225705862,-0.6339419949944678,-0.8142307117336378,0.0,0.1484963014093302,0.14676192581402947,1.356950446625267,0.9540148764836067,0.9087023656462312,0.3330339610016739,-0.4860380674331979,-0.7430756565207547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-04,-0.4195620097008228,-0.37916849907580463,-0.44976579028919395,-0.42004352627658836,-0.4661034208381267,-0.4189502080231228,-0.4306745320836571,0.1602350889456836,-0.45716413364639424,-0.3529343459669029,-0.3866493660121745,-0.6016454209444633,-0.7924604439696671,0.0,-0.6010698388777529,0.931565694399808,1.2603119147644897,0.9123356962029281,0.9226438036644017,0.1656147175863388,-0.4785330178290768,-0.685491963166476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
