日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,MA5,MA10,MA20,MA30,MA60,RSI6,RSI12,RSI24,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,资产总计,负债合计,营业收入,净利润,营业利润,利润总额,净利润增长率,营收增长率,经营活动产生的现金流量净额,投资活动产生的现金流量净额,筹资活动产生的现金流量净额,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,大单净流入-净额,中单净流入-净额,小单净流入-净额,总净流入,资金集中度,主力控盘度,资金流向趋势,标准化资金流向
2022-06-08,-0.6161482320302729,-0.5765572625600883,-0.6030377989973271,-0.6076385220207674,0.11101825343491349,-0.037651148377046625,-0.09895398543866905,0.5451025981769012,0.14487197771389412,-0.6871940541334071,-0.7409110605811913,-0.8036440590916836,0.0,0.0,1.4948969277514357,0.78881035838053,0.5054293291565599,0.26165965728795637,0.11743990652433296,0.5073317770820049,-0.8229244034353034,-0.6962403315376068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,-0.56758551638181,-0.609905087971051,-0.5282028887167369,-0.5814142894894588,0.11408806177089297,-0.028045988606488943,0.5770105049037666,-0.31590678151738877,0.14487197771389412,-0.6551883280855479,-0.7169844737668324,-0.7891325386194156,-0.8532384773278622,0.0,0.9087319923031165,0.6704310549772341,0.655100884085818,0.29638697881186754,0.1558825767042948,0.5028187476568966,-0.8032565976007031,-0.6899615313957619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,-0.636595691250679,-0.46625291696998306,-0.48579643955773544,-0.6102609452738977,0.37073687196502536,0.14791594976658928,1.5619873336884587,1.2475049868748749,0.4144826673566701,-0.5978877540321219,-0.6865560970572665,-0.7667056433440896,-0.8392922965460283,0.0,1.7265252186045748,1.7808501601299465,1.497644959955357,0.4000523150059387,0.20873077599207487,0.6839478869769233,-0.7547640744316985,-0.7039446534614092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13,-0.5394702599537523,-0.5996442186138312,-0.5731038348850909,-0.591903982501982,0.18871984870483316,0.01840969556704641,0.05555218378245926,-1.1995743027825811,0.23065719714568655,-0.5818848910081927,-0.669391371733922,-0.7537771978324329,-0.8219489691634932,0.0,0.7005673615425612,0.9555457795912696,1.0693751422703661,0.3992165995670851,0.2508312204385041,0.5488100819392735,-0.7404396753777011,-0.6941652133630936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,-0.6621550152761857,-0.3841659621122302,-0.4309175053519696,-0.7230251451585227,1.0463106313507238,0.5996518404920297,3.815202301496578,1.881932950860141,1.1375295168532058,-0.530262752221322,-0.627519844808793,-0.7268649235020431,-0.8013872923697649,0.0,1.0185397724479814,1.234317063443507,1.3110962039002603,0.514636814330174,0.30911094167246206,0.7522415878153801,-0.6872092002743372,-0.7044521498832055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15,-0.35544312697010055,-0.18920944432506787,-0.03179798385548872,-0.3086822711638543,2.909252440349833,2.078229237093249,3.6478206181736894,1.700667818292922,3.1105895637844307,-0.4523133226531492,-0.5734249528806767,-0.6932245805890566,-0.7736737279956092,0.0,1.2324697400792002,1.5198037650945095,1.5361909491217485,0.708171260910258,0.39698247263630776,1.1243167116917838,-0.5880400637628761,-0.7600212141933653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-16,-0.20464311521960865,-0.4585572649520694,-0.27126969675337725,-0.41095677803595626,1.4686425177963878,0.9564782052745551,1.6328026612481426,-2.400455806040407,1.5787106453595667,-0.4218562607688954,-0.5419562897878776,-0.676074601849101,-0.7635716867882559,0.0,0.31023056377903346,0.7520391893198974,0.8533853013464464,0.697025785467243,0.464904276198652,0.8734771259425868,-0.5659614810179687,-0.751075713230544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17,-0.5087990711231436,-0.4585572649520694,-0.40597253525843924,-0.5027415918955342,0.4715536962279955,0.23277930498449595,1.162846396533878,-0.021350941095657997,0.5247779494832604,-0.4203075966052892,-0.5123081278657374,-0.6569457794083833,-0.7506982891434876,0.0,0.38911964745815575,0.6317654223998828,0.7783017568218548,0.6786062030187388,0.5153159765328421,0.6533123611927025,-0.5486490629107043,-0.7315252304991751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-20,-0.4602363554746797,-0.48420943834511654,-0.4508734814267941,-0.4712725128579651,0.11098260536200066,-0.019143842988757293,0.15211853954566432,-0.2479323568046817,0.14487197771389412,-0.39707763415119773,-0.4925426865843101,-0.6441492568101087,-0.7335337589504624,0.0,0.025913830570690362,0.6871566317381332,0.850363502836425,0.6401297635328816,0.5474449014882588,0.42343233776882233,-0.5344339281062883,-0.7218938826299012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-21,-0.49090754430528855,-0.4098181355052783,-0.4209395173145578,-0.4502931268329181,0.2944031441785896,0.11404792757042936,0.30018695171591214,0.6357351644605106,0.34095247927227657,-0.4022398480298846,-0.46913624296156736,-0.6268673551567711,-0.7131508793462459,0.0,0.5615248330516901,0.7787031119465887,0.8655635971300799,0.6431916926906589,0.5738006265754255,0.35084252066234567,-0.5125405344372865,-0.7124148828916466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-22,-0.39378211300836174,-0.47394856898789767,-0.40846703226779263,-0.4424258570735254,0.07396360941657602,-0.03784198471995593,0.3388134940211942,-0.5878044803682172,0.10810688367169735,-0.4595404220833107,-0.45873337912923656,-0.6068150723223639,-0.6975061252640605,0.0,-0.21971817386639317,0.49282488303898353,0.639232857240656,0.600097561318612,0.5857006084504529,0.16908201005221377,-0.5090366932242074,-0.6727527652641452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-23,-0.4755719498899846,-0.21486161771811507,-0.14405034927637458,-0.4319361640610023,1.1971702203687302,0.7910534433511602,3.815202301496578,2.267121357565481,1.2968449243693916,-0.4104993902357838,-0.4186823533747656,-0.5743620356298348,-0.6739048962486507,0.0,-0.005698281910818956,0.8281360680466298,1.0832538156354643,0.7048851450308116,0.6175538403009273,0.41996588718301686,-0.4665964849185827,-0.6566899551240922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,-0.1918634532068549,-0.25077466046838204,-0.22387425357567076,-0.2300095735699297,0.3453442403710293,0.18495760894012575,0.04267666968069857,-0.33856492308829117,0.3899726046618722,-0.3686854578184193,-0.39683633932687246,-0.5478455300395977,-0.6511976531807954,0.0,0.9844127378009598,0.6579276744831625,0.8804464636778411,0.7568119894104449,0.654103529026259,0.4790171851415787,-0.4341543708214055,-0.6406405675815812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-27,-0.21486684482981128,-0.20716596570020135,-0.21140176852890558,-0.2011629177854909,0.13582421960040122,0.04049095963364504,-0.14401828479483134,0.3638374656096823,0.16938204040869195,-0.3129335479285994,-0.3570453851682101,-0.5189544120084438,-0.6287586058972036,0.0,1.0804526697637027,0.795198493733525,0.9655772746292941,0.8118917740993504,0.6950823654669327,0.5347074487616605,-0.4008548903807082,-0.6204734520029225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-28,-0.21486684482981128,-0.2199920523967245,-0.22137975656631736,-0.27983561537941554,0.29824498792222415,0.14647341019451215,0.6800146177178521,-0.13464164895016983,0.34095247927227657,-0.27473316522631563,-0.3404008030364819,-0.4892717564969844,-0.6047997825027748,0.0,1.1598697370011446,0.5520418941424179,1.208280250293712,0.836765225041308,0.7331666820363253,0.4983129582083559,-0.380194698107348,-0.58201627693557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-29,-0.2583176956731738,-0.3072094419330868,-0.25630271469725957,-0.26147865260749975,0.010648557857907203,-0.05853230464209461,0.010487884426296695,-0.7917277545063386,0.03457669558730397,-0.24117877501485036,-0.3523640964436623,-0.46790024452873386,-0.586115476198907,0.0,0.4819613290450898,0.6665735153175691,0.982216627457254,0.795443014496013,0.754827184361584,0.29180673992738915,-0.37170923247503007,-0.5459634804020391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,-0.2941007493088839,-0.24307900845046743,-0.23135774460372918,-0.24312168983558397,0.03704850214078308,-0.03469329629407627,0.13280526839302312,0.5451025981769012,0.05908675828210181,-0.24685721028140567,-0.3305180823957682,-0.4408560472849601,-0.5669841769212658,0.0,0.9979021400094127,0.38935960530548475,0.9621553669048655,0.7886783273160238,0.770713836923617,0.219208751311428,-0.365358394862392,-0.4945990955870684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,-0.22764650684256502,-0.3251659633082203,-0.28374218180014243,-0.2929477316450689,-0.25668041498091027,-0.25368678712029347,0.04911442673157877,-0.7464114713645338,-0.24728902540287093,-0.26182763052959884,-0.31699435941373916,-0.4189568436631719,-0.5493726537544634,0.0,-0.6155707141842165,-0.3036998517660874,0.7905452177457318,0.726029936577122,0.7700709859937225,0.011373640329265083,-0.3742007668647192,-0.4347016653643919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-04,-0.31966007333439045,-0.2995137899151731,-0.35109360105267345,-0.38473254550464775,-0.0407203152094865,-0.10901935569123972,0.3388134940211942,0.2052304746133657,-0.014443429802291711,-0.28041160049287095,-0.2982692045155451,-0.3994322524823014,-0.5342642912408108,0.0,-0.24320816200786025,0.6056411325037556,0.88374720966358,0.6814962157029384,0.7600652891492402,-0.10635089511837031,-0.37779567313978374,-0.386912507148827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
