序号,代码,名称,最新价,今日涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日超大单净流入-净额,今日超大单净流入-净占比,今日大单净流入-净额,今日大单净流入-净占比,今日中单净流入-净额,今日中单净流入-净占比,今日小单净流入-净额,今日小单净流入-净占比
1188,688338,赛科希德,24.18,0.08,1375721.0,9.25,24575.0,0.17,1351146.0,9.08,147693.0,0.99,-1523414.0,-10.24
1189,200771,杭汽轮Ｂ,10.61,2.71,1370782.0,13.79,33856.0,0.34,1336926.0,13.45,-95793.0,-0.96,-1274989.0,-12.82
1190,301510,固高科技,33.15,1.07,1367845.0,0.27,5817641.0,1.17,-4449796.0,-0.89,39641998.0,7.97,-41009843.0,-8.24
1191,603115,海星股份,13.31,0.15,1357717.0,5.06,-1082484.0,-4.03,2440201.0,9.09,-2484928.0,-9.25,1127211.0,4.2
1192,603208,江山欧派,15.21,1.6,1356367.0,3.17,-210882.0,-0.49,1567249.0,3.67,-3205536.0,-7.5,1849168.0,4.33
1193,002310,*ST东园,2.06,0.49,1354759.0,1.95,1582594.0,2.28,-227835.0,-0.33,-952277.0,-1.37,-402480.0,-0.58
1194,605128,上海沿浦,39.86,-1.97,1353119.0,2.19,4525014.0,7.31,-3171895.0,-5.13,826108.0,1.34,-2179228.0,-3.52
1195,300204,舒泰神,11.94,10.45,1351446.0,0.19,-4397259.0,-0.61,5748705.0,0.79,5482864.0,0.76,-6834311.0,-0.94
1196,300868,杰美特,29.86,-1.29,1346875.0,3.17,-798867.0,-1.88,2145742.0,5.06,-1469587.0,-3.46,122714.0,0.29
1197,688308,欧科亿,17.07,-0.12,1338983.0,6.21,521607.0,2.42,817376.0,3.79,-781372.0,-3.62,-557612.0,-2.59
1198,600983,惠而浦,9.19,-0.11,1331701.0,6.35,769725.0,3.67,561976.0,2.68,-475017.0,-2.27,-856684.0,-4.09
1199,603215,比依股份,14.97,0.4,1319982.0,1.91,-194052.0,-0.28,1514034.0,2.19,-2142014.0,-3.1,822032.0,1.19
1200,301286,侨源股份,24.69,-1.63,1319825.0,4.93,147481.0,0.55,1172344.0,4.38,699197.0,2.61,-2019022.0,-7.54
1201,600596,新安股份,7.72,-0.13,1307292.0,2.39,2918222.0,5.33,-1610930.0,-2.94,175556.0,0.32,-1482849.0,-2.71
1202,002586,*ST围海,3.09,4.04,1306581.0,3.25,-518690.0,-1.29,1825271.0,4.55,206683.0,0.51,-1513264.0,-3.77
1203,688137,近岸蛋白,32.95,0.46,1300507.0,12.44,225332.0,2.16,1075175.0,10.29,-1588876.0,-15.2,288369.0,2.76
1204,600855,航天长峰,10.6,-0.93,1280732.0,2.54,-1787636.0,-3.54,3068368.0,6.08,588181.0,1.17,-1868913.0,-3.7
1205,688366,昊海生科,52.8,-0.45,1274339.0,5.54,1046218.0,4.55,228121.0,0.99,-1408489.0,-6.13,134148.0,0.58
1206,000020,深华发Ａ,11.31,-1.31,1271056.0,5.06,0.0,0.0,1271056.0,5.06,-83461.0,-0.33,-1187595.0,-4.73
1207,301429,森泰股份,17.3,-0.69,1266729.0,3.34,-282632.0,-0.75,1549361.0,4.09,4325404.0,11.42,-5592133.0,-14.76
1208,600867,通化东宝,7.35,0.27,1266642.0,2.4,-2885334.0,-5.47,4151976.0,7.86,-2096105.0,-3.97,829463.0,1.57
1209,600201,生物股份,6.98,2.35,1255925.0,0.7,2365112.0,1.31,-1109187.0,-0.62,-121451.0,-0.07,-1134475.0,-0.63
1210,002899,英派斯,20.7,-0.96,1254436.0,2.09,1603700.0,2.67,-349264.0,-0.58,-2664325.0,-4.44,1409889.0,2.35
1211,002263,大东南,2.36,0.43,1245580.0,2.14,-2334716.0,-4.01,3580296.0,6.16,-4298047.0,-7.39,3052467.0,5.25
1212,300594,朗进科技,15.54,-0.64,1239471.0,3.71,0.0,0.0,1239471.0,3.71,575906.0,1.73,-1815377.0,-5.44
1213,301012,扬电科技,23.97,-0.75,1231063.0,1.35,-1520808.0,-1.67,2751871.0,3.01,-2192085.0,-2.4,961022.0,1.05
1214,301239,普瑞眼科,41.21,4.38,1225812.0,0.82,3232558.0,2.16,-2006746.0,-1.34,10641688.0,7.1,-11867500.0,-7.92
1215,600640,国脉文化,11.05,-1.87,1207494.0,2.32,1152272.0,2.22,55222.0,0.11,3148243.0,6.06,-4355737.0,-8.38
1216,000927,中国铁物,2.46,-0.4,1203765.0,1.82,-2730443.0,-4.14,3934208.0,5.96,-358367.0,-0.54,-845397.0,-1.28
1217,000906,浙商中拓,6.17,1.48,1199183.0,1.23,2023927.0,2.08,-824744.0,-0.85,-9451298.0,-9.71,8252113.0,8.48
1218,600990,四创电子,18.82,-1.72,1197094.0,2.09,-1205152.0,-2.11,2402246.0,4.2,-2950613.0,-5.16,1753520.0,3.06
1219,002826,易明医药,10.63,-0.09,1193072.0,5.07,0.0,0.0,1193072.0,5.07,-892231.0,-3.79,-300841.0,-1.28
1220,301033,迈普医学,60.4,6.34,1191911.0,0.8,-1202000.0,-0.8,2393911.0,1.6,4229164.0,2.83,-5421074.0,-3.63
1221,300667,必创科技,14.38,-2.84,1190262.0,1.28,0.0,0.0,1190262.0,1.28,7320607.0,7.87,-8510869.0,-9.15
1222,300492,华图山鼎,90.3,-0.03,1184414.0,3.41,-876943.0,-2.53,2061357.0,5.94,-34206.0,-0.1,-1150208.0,-3.31
1223,301246,宏源药业,13.24,0.99,1184345.0,2.49,-479408.0,-1.01,1663753.0,3.49,-6047167.0,-12.7,4862823.0,10.21
1224,301525,儒竞科技,72.3,4.69,1182954.0,0.63,-993885.0,-0.53,2176839.0,1.16,2972538.0,1.59,-4155491.0,-2.22
1225,002480,新筑股份,5.23,0.0,1181939.0,2.74,-326474.0,-0.76,1508413.0,3.5,424686.0,0.99,-1606625.0,-3.73
1226,603122,合富中国,6.45,-0.62,1178140.0,4.98,313268.0,1.32,864872.0,3.66,-1179546.0,-4.99,1406.0,0.01
1227,301399,英特科技,22.22,-0.98,1171477.0,3.58,454230.0,1.39,717247.0,2.19,130183.0,0.4,-1301660.0,-3.98
1228,603113,金能科技,5.61,2.0,1169900.0,1.26,-712473.0,-0.77,1882373.0,2.03,3265589.0,3.53,-4435489.0,-4.79
1229,688023,安恒信息,44.88,-2.67,1149211.0,1.23,-1786984.0,-1.91,2936195.0,3.13,946913.0,1.01,-2096123.0,-2.24
1230,002387,维信诺,8.47,-1.05,1148972.0,0.45,-1538003.0,-0.6,2686975.0,1.06,22349737.0,8.78,-23498710.0,-9.24
1231,688076,诺泰生物,54.59,2.71,1148092.0,0.38,-5128002.0,-1.68,6276094.0,2.05,-481826.0,-0.16,-666266.0,-0.22
1232,601133,柏诚股份,10.77,-0.65,1145111.0,4.69,-4320.0,-0.02,1149431.0,4.71,-1573351.0,-6.45,428240.0,1.75
1233,601456,国联民生,9.52,-0.63,1140133.0,0.67,673749.0,0.39,466384.0,0.27,-634892.0,-0.37,-505241.0,-0.3
1234,603339,四方科技,11.04,-2.13,1133860.0,3.13,1108310.0,3.06,25550.0,0.07,-2469446.0,-6.82,1335586.0,3.69
1235,601700,风范股份,4.36,0.0,1128024.0,3.53,1204630.0,3.77,-76606.0,-0.24,-1519475.0,-4.76,391451.0,1.23
1236,002267,陕天然气,8.47,2.05,1125540.0,1.92,-701911.0,-1.2,1827451.0,3.11,-600819.0,-1.02,-524721.0,-0.89
1237,300912,凯龙高科,11.96,0.5,1124375.0,2.85,0.0,0.0,1124375.0,2.85,1992344.0,5.05,-3116719.0,-7.91
1238,600479,千金药业,10.09,0.6,1123026.0,2.99,-298536.0,-0.79,1421562.0,3.78,-1179262.0,-3.14,56235.0,0.15
1239,002641,公元股份,4.28,0.23,1120107.0,3.62,-43225.0,-0.14,1163332.0,3.76,-1812782.0,-5.85,692675.0,2.24
1240,600681,百川能源,3.58,3.17,1119106.0,0.96,-1348123.0,-1.15,2467229.0,2.11,-4375419.0,-3.74,3256312.0,2.79
1241,603729,龙韵股份,14.88,-1.98,1113520.0,2.33,-969024.0,-2.03,2082544.0,4.36,1991127.0,4.16,-3104647.0,-6.49
1242,603992,松霖科技,21.45,-1.65,1090767.0,3.65,431850.0,1.45,658917.0,2.21,-1692339.0,-5.66,601572.0,2.01
1243,300441,鲍斯股份,9.05,0.22,1087359.0,0.76,-616069.0,-0.43,1703428.0,1.19,774583.0,0.54,-1861941.0,-1.3
1244,002762,*ST金比,4.46,-4.9,1084338.0,13.39,0.0,0.0,1084338.0,13.39,-507102.0,-6.26,-577235.0,-7.13
1245,300631,久吾高科,19.95,-1.14,1077636.0,3.44,1584130.0,5.06,-506494.0,-1.62,-1080893.0,-3.45,3257.0,0.01
1246,301046,能辉科技,18.46,-1.49,1075720.0,4.03,1850000.0,6.92,-774280.0,-2.9,-284706.0,-1.07,-791014.0,-2.96
1247,600080,金花股份,7.31,-0.14,1073448.0,3.69,1294525.0,4.45,-221077.0,-0.76,-765756.0,-2.63,-307692.0,-1.06
1248,600985,淮北矿业,12.22,-0.49,1066556.0,0.43,-7485402.0,-2.99,8551958.0,3.41,-2491451.0,-0.99,1424894.0,0.57
1249,688698,伟创电气,48.86,-2.79,1057646.0,0.58,-3179363.0,-1.74,4237009.0,2.32,16550575.0,9.05,-17608222.0,-9.63
1250,301507,民生健康,12.83,2.56,1055700.0,1.17,1654792.0,1.84,-599092.0,-0.67,6291953.0,6.99,-7347653.0,-8.16
1251,000626,远大控股,5.62,0.0,1053706.0,1.34,0.0,0.0,1053706.0,1.34,-812091.0,-1.03,-241614.0,-0.31
1252,600961,株冶集团,10.35,-0.67,1050972.0,0.39,-3029870.0,-1.11,4080842.0,1.5,-9090347.0,-3.34,8039375.0,2.96
1253,300653,正海生物,19.56,-0.46,1046430.0,2.92,2729004.0,7.62,-1682574.0,-4.7,-498817.0,-1.39,-547613.0,-1.53
1254,600195,中牧股份,6.74,0.9,1045261.0,1.35,412887.0,0.53,632374.0,0.82,753327.0,0.97,-1798588.0,-2.32
1255,603727,博迈科,13.28,-0.45,1044887.0,3.23,-640728.0,-1.98,1685615.0,5.22,-506620.0,-1.57,-538267.0,-1.67
1256,300536,*ST农尚,10.1,2.43,1040378.0,1.34,400403.0,0.52,639975.0,0.82,1169988.0,1.51,-2210368.0,-2.84
1257,300175,ST朗源,4.78,0.21,1037279.0,5.16,0.0,0.0,1037279.0,5.16,-1350413.0,-6.72,313134.0,1.56
1258,201872,招港B,12.16,1.16,1032640.0,30.31,0.0,0.0,1032640.0,30.31,-413340.0,-12.13,-619300.0,-18.18
1259,301373,凌玮科技,29.53,-5.23,1029066.0,1.32,6180071.0,7.9,-5151005.0,-6.59,-70190.0,-0.09,-958875.0,-1.23
1260,001223,欧克科技,48.05,2.0,1021043.0,3.92,-475254.0,-1.83,1496297.0,5.75,-335011.0,-1.29,-686032.0,-2.64
1261,600515,海南机场,3.54,-0.56,1015891.0,0.91,-515631.0,-0.46,1531522.0,1.37,-1959002.0,-1.76,943111.0,0.84
1262,300970,华绿生物,12.85,1.74,1013273.0,1.04,-1939450.0,-1.98,2952723.0,3.02,3703932.0,3.79,-4717205.0,-4.82
1263,603559,*ST通脉,8.32,-1.54,1007965.0,7.49,-16740.0,-0.12,1024705.0,7.61,-1134251.0,-8.42,126286.0,0.94
1264,688739,成大生物,24.73,0.24,1000676.0,2.19,327267.0,0.72,673409.0,1.47,6570952.0,14.39,-7571628.0,-16.58
1265,600097,开创国际,9.55,-1.04,999611.0,1.98,1521877.0,3.01,-522266.0,-1.03,2137556.0,4.23,-3137167.0,-6.2
1266,300907,康平科技,23.66,-0.55,999061.0,1.52,1074595.0,1.64,-75534.0,-0.12,1990781.0,3.03,-2989842.0,-4.55
1267,301020,密封科技,19.1,-0.21,990340.0,2.42,1983431.0,4.85,-993091.0,-2.43,-1333628.0,-3.26,343288.0,0.84
1268,301187,欧圣电气,31.08,-1.46,986945.0,0.51,-5256521.0,-2.74,6243466.0,3.25,-3094029.0,-1.61,2107085.0,1.1
1269,688221,前沿生物-U,8.64,0.47,981580.0,3.98,-2586.0,-0.01,984166.0,3.99,-202242.0,-0.82,-779338.0,-3.16
1270,000607,华媒控股,3.73,-1.06,980368.0,3.14,-2223990.0,-7.13,3204358.0,10.27,-137330.0,-0.44,-843038.0,-2.7
1271,002884,凌霄泵业,15.99,0.69,977830.0,1.16,2282159.0,2.71,-1304329.0,-1.55,2296229.0,2.72,-3274058.0,-3.88
1272,301349,信德新材,34.93,0.26,976812.0,2.56,0.0,0.0,976812.0,2.56,-983556.0,-2.58,6744.0,0.02
1273,002061,浙江交科,3.88,0.78,974111.0,1.09,1655452.0,1.85,-681341.0,-0.76,-9157584.0,-10.22,8183471.0,9.13
1274,300886,华业香料,20.77,0.63,972755.0,3.36,-1022975.0,-3.54,1995730.0,6.9,1416647.0,4.9,-2389402.0,-8.26
1275,603062,麦加芯彩,46.86,-0.47,969170.0,1.67,-3360859.0,-5.8,4330029.0,7.48,1238508.0,2.14,-2207678.0,-3.81
1276,000553,安道麦A,5.84,1.57,966713.0,3.57,0.0,0.0,966713.0,3.57,-4504363.0,-16.61,3537649.0,13.05
1277,000825,太钢不锈,3.35,0.3,955236.0,1.64,-2264450.0,-3.88,3219686.0,5.51,-2320988.0,-3.97,1365752.0,2.34
1278,000565,渝三峡Ａ,5.15,0.39,954632.0,3.23,179140.0,0.61,775492.0,2.62,-2241963.0,-7.58,1287331.0,4.35
1279,002069,獐子岛,3.57,0.0,951254.0,3.98,0.0,0.0,951254.0,3.98,-1961873.0,-8.21,1010619.0,4.23
1280,600512,腾达建设,2.19,-0.45,949468.0,2.59,749425.0,2.04,200043.0,0.55,1387209.0,3.78,-2336677.0,-6.37
1281,600475,华光环能,8.88,0.91,947147.0,2.46,-2626068.0,-6.81,3573215.0,9.27,-5262849.0,-13.65,4315703.0,11.19
1282,603686,福龙马,11.77,-1.34,944653.0,0.37,9708500.0,3.79,-8763847.0,-3.42,-7921862.0,-3.09,6977208.0,2.72
1283,605186,健麾信息,18.48,-2.27,944540.0,2.96,0.0,0.0,944540.0,2.96,1775104.0,5.57,-2719644.0,-8.54
1284,002322,理工能科,12.79,-0.93,935845.0,2.8,0.0,0.0,935845.0,2.8,-3517545.0,-10.51,2581700.0,7.71
1285,002431,棕榈股份,1.89,-1.05,930609.0,5.32,0.0,0.0,930609.0,5.32,-1271345.0,-7.27,340736.0,1.95
1286,301567,贝隆精密,36.0,-1.72,929887.0,2.68,1675347.0,4.83,-745460.0,-2.15,852106.0,2.45,-1781993.0,-5.13
1287,603091,众鑫股份,44.35,0.34,921148.0,1.69,-636316.0,-1.17,1557464.0,2.86,-4496601.0,-8.26,3575454.0,6.57
1288,688426,康为世纪,17.64,-0.9,916855.0,9.4,15449.0,0.16,901406.0,9.24,1235578.0,12.67,-2152433.0,-22.06
1289,301386,未来电器,19.8,-1.0,910668.0,2.89,0.0,0.0,910668.0,2.89,-862516.0,-2.74,-48152.0,-0.15
1290,603600,永艺股份,9.92,-0.9,908008.0,1.51,-753878.0,-1.25,1661886.0,2.77,-294376.0,-0.49,-613632.0,-1.02
1291,002224,三 力 士,4.3,-0.46,891313.0,1.98,1043280.0,2.32,-151967.0,-0.34,-1547136.0,-3.44,655823.0,1.46
1292,603633,徕木股份,7.97,-1.24,886507.0,1.04,-3145935.0,-3.68,4032442.0,4.71,-5048666.0,-5.9,4162159.0,4.87
1293,603685,晨丰科技,12.09,1.17,884411.0,5.28,0.0,0.0,884411.0,5.28,-860529.0,-5.14,-23881.0,-0.14
1294,605598,上海港湾,20.16,0.1,883560.0,1.71,-254561.0,-0.49,1138121.0,2.21,1242808.0,2.41,-2126367.0,-4.12
1295,603013,亚普股份,15.84,-0.44,883504.0,1.52,2121474.0,3.66,-1237970.0,-2.13,-5140871.0,-8.86,4257367.0,7.34
1296,002563,森马服饰,6.66,-1.62,879948.0,0.81,0.0,0.0,879948.0,0.81,79216.0,0.07,-959164.0,-0.89
1297,600774,汉商集团,7.93,0.13,875938.0,1.74,1654719.0,3.29,-778781.0,-1.55,-319808.0,-0.63,-556130.0,-1.1
1298,600594,益佰制药,3.44,-0.86,872555.0,2.01,79188.0,0.18,793367.0,1.83,-3857742.0,-8.87,2985187.0,6.87
1299,000546,金圆股份,4.25,-0.93,866160.0,2.42,0.0,0.0,866160.0,2.42,-1960413.0,-5.47,1094253.0,3.05
1300,002718,友邦吊顶,12.87,-0.31,860026.0,4.71,0.0,0.0,860026.0,4.71,1247789.0,6.84,-2107815.0,-11.55
1301,300606,金太阳,16.02,-2.38,858505.0,2.31,-993876.0,-2.68,1852381.0,4.99,-445141.0,-1.2,-413364.0,-1.11
1302,300214,日科化学,5.87,-1.01,855512.0,2.18,0.0,0.0,855512.0,2.18,-2907294.0,-7.4,2051782.0,5.22
1303,002791,坚朗五金,24.68,0.98,842000.0,0.44,-2808313.0,-1.48,3650313.0,1.92,-622083.0,-0.33,-219917.0,-0.12
1304,600892,大晟文化,2.81,4.46,841352.0,0.78,2851480.0,2.64,-2010128.0,-1.86,-3358396.0,-3.1,2517044.0,2.33
1305,002141,*ST贤丰,2.06,3.52,839680.0,3.32,0.0,0.0,839680.0,3.32,1116842.0,4.42,-1956522.0,-7.74
1306,002532,天山铝业,7.57,0.4,835123.0,0.21,9838470.0,2.49,-9003347.0,-2.28,-6903336.0,-1.75,6068213.0,1.54
1307,002745,木林森,8.25,-0.72,828089.0,0.51,4391572.0,2.69,-3563483.0,-2.18,2909772.0,1.78,-3737861.0,-2.29
1308,688553,汇宇制药-W,16.03,0.82,825435.0,1.5,-952196.0,-1.73,1777631.0,3.23,-1111477.0,-2.02,286042.0,0.52
1309,301178,天亿马,32.36,0.5,823223.0,1.68,0.0,0.0,823223.0,1.68,2154393.0,4.4,-2977616.0,-6.08
1310,301229,纽泰格,23.79,0.46,820013.0,0.93,500458.0,0.57,319555.0,0.36,6997576.0,7.97,-7817588.0,-8.9
1311,301330,熵基科技,26.68,-0.89,817665.0,0.68,-1023936.0,-0.85,1841601.0,1.53,-256912.0,-0.21,-560753.0,-0.46
1312,688611,杭州柯林,43.32,-1.79,812011.0,2.33,0.0,0.0,812011.0,2.33,6298794.0,18.05,-7110806.0,-20.38
1313,603101,汇嘉时代,7.78,-0.51,810943.0,0.8,-432867.0,-0.43,1243810.0,1.23,-9540635.0,-9.46,8729692.0,8.66
1314,603896,寿仙谷,19.29,-0.52,808248.0,2.18,-51224.0,-0.14,859472.0,2.32,-3505219.0,-9.45,2696971.0,7.27
1315,300525,博思软件,14.76,-3.97,806391.0,0.3,7032826.0,2.61,-6226435.0,-2.31,19836837.0,7.36,-20643229.0,-7.66
1316,600567,山鹰国际,1.67,0.6,803181.0,0.78,7455228.0,7.22,-6652047.0,-6.44,279444.0,0.27,-1082626.0,-1.05
1317,600461,洪城环境,10.03,1.42,802372.0,1.15,-1303117.0,-1.86,2105489.0,3.01,-2119768.0,-3.03,1317397.0,1.88
1318,000755,山西高速,4.97,0.4,798700.0,1.81,4288887.0,9.7,-3490187.0,-7.89,-7593285.0,-17.17,6794585.0,15.36
1319,688193,仁度生物,35.44,-2.13,798059.0,10.11,0.0,0.0,798059.0,10.11,-609964.0,-7.73,-188095.0,-2.38
1320,688236,春立医疗,13.96,-3.06,794443.0,1.19,578010.0,0.87,216433.0,0.32,2850036.0,4.27,-3644478.0,-5.46
1321,688701,卓锦股份,6.85,0.0,794437.0,3.66,32142.0,0.15,762295.0,3.52,2398919.0,11.06,-3193355.0,-14.73
1322,300050,世纪鼎利,4.91,-1.8,789163.0,1.5,1069376.0,2.03,-280213.0,-0.53,-2620952.0,-4.97,1831789.0,3.47
1323,600903,贵州燃气,7.07,0.0,781439.0,0.96,-1019757.0,-1.25,1801196.0,2.22,-3422213.0,-4.21,2640773.0,3.25
1324,301185,鸥玛软件,17.53,-0.45,781220.0,1.38,-1199676.0,-2.12,1980896.0,3.5,-4543586.0,-8.02,3762366.0,6.64
1325,200429,粤高速Ｂ,7.95,1.15,781208.0,12.66,0.0,0.0,781208.0,12.66,-996284.0,-16.15,215076.0,3.49
1326,301201,诚达药业,21.78,0.74,773845.0,0.61,263282.0,0.21,510563.0,0.4,7493786.0,5.93,-8267631.0,-6.54
1327,300686,智动力,7.75,-1.77,772238.0,1.64,0.0,0.0,772238.0,1.64,-1159598.0,-2.47,387360.0,0.83
1328,301161,唯万密封,20.21,-1.13,767763.0,1.51,212188.0,0.42,555575.0,1.09,973835.0,1.91,-1741598.0,-3.42
1329,000570,苏常柴Ａ,5.17,-1.52,766293.0,1.68,-1116440.0,-2.44,1882733.0,4.12,-621430.0,-1.36,-144862.0,-0.32
1330,603586,金麒麟,13.52,-0.44,765884.0,3.45,0.0,0.0,765884.0,3.45,-2181143.0,-9.83,1415259.0,6.38
1331,603829,洛凯股份,14.12,1.0,761654.0,3.51,52665.0,0.24,708989.0,3.26,720758.0,3.32,-1482411.0,-6.83
1332,688778,厦钨新能,46.75,0.65,759880.0,0.7,185950.0,0.17,573930.0,0.53,-12035286.0,-11.09,11275406.0,10.39
1333,002485,ST雪发,2.55,-0.78,757113.0,14.29,0.0,0.0,757113.0,14.29,-151050.0,-2.85,-606063.0,-11.44
1334,605287,德才股份,11.94,-1.57,755653.0,1.22,946560.0,1.52,-190907.0,-0.31,-4144654.0,-6.67,3389002.0,5.45
1335,688518,联赢激光,15.42,-1.34,755021.0,1.41,601148.0,1.12,153873.0,0.29,-3302889.0,-6.15,2547867.0,4.74
1336,300126,锐奇股份,6.24,-2.65,752172.0,1.53,0.0,0.0,752172.0,1.53,1766736.0,3.59,-2518908.0,-5.12
1337,301327,华宝新能,63.09,0.69,751837.0,1.37,0.0,0.0,751837.0,1.37,5464671.0,9.92,-6216509.0,-11.29
1338,603041,美思德,11.6,0.0,751823.0,3.26,-164720.0,-0.71,916543.0,3.97,-2213379.0,-9.59,1461556.0,6.33
1339,000692,惠天热电,3.18,0.0,750829.0,3.83,0.0,0.0,750829.0,3.83,-1172851.0,-5.98,422022.0,2.15
1340,688498,源杰科技,105.69,-4.15,750582.0,0.51,-9088080.0,-6.22,9838662.0,6.73,8826548.0,6.04,-9577130.0,-6.55
1341,002218,拓日新能,3.1,-0.32,747760.0,1.63,3991208.0,8.72,-3243448.0,-7.09,-138301.0,-0.3,-609459.0,-1.33
1342,601007,金陵饭店,7.41,1.23,745449.0,0.23,-4213650.0,-1.3,4959099.0,1.53,-15833965.0,-4.89,15088516.0,4.66
1343,301388,欣灵电气,21.57,-1.24,736096.0,2.59,0.0,0.0,736096.0,2.59,1490170.0,5.25,-2226266.0,-7.85
1344,600731,湖南海利,6.92,-1.0,730323.0,0.54,5718680.0,4.27,-4988357.0,-3.72,-7840945.0,-5.85,7110622.0,5.3
1345,688246,嘉和美康,28.62,-4.7,727404.0,0.92,1088271.0,1.38,-360867.0,-0.46,-7327399.0,-9.28,6599996.0,8.35
1346,603016,新宏泰,26.49,-0.6,725476.0,1.75,34098.0,0.08,691378.0,1.66,1993145.0,4.8,-2718621.0,-6.54
1347,002109,兴化股份,3.28,0.0,723140.0,2.69,0.0,0.0,723140.0,2.69,194853.0,0.73,-917993.0,-3.42
1348,300869,康泰医学,12.77,0.08,718515.0,1.85,0.0,0.0,718515.0,1.85,912159.0,2.35,-1630674.0,-4.2
1349,002694,顾地科技,4.26,0.24,715482.0,3.23,0.0,0.0,715482.0,3.23,-1247318.0,-5.63,531837.0,2.4
1350,002800,天顺股份,11.93,1.71,713124.0,0.37,-5199150.0,-2.7,5912274.0,3.07,-4166813.0,-2.17,3453689.0,1.8
1351,603219,富佳股份,14.04,-1.75,711591.0,1.26,8640.0,0.02,702951.0,1.25,-140110.0,-0.25,-571481.0,-1.01
1352,301002,崧盛股份,15.55,-1.08,710700.0,2.95,0.0,0.0,710700.0,2.95,-1047491.0,-4.35,336791.0,1.4
1353,603610,麒盛科技,9.89,-1.3,707993.0,2.65,-29497.0,-0.11,737490.0,2.76,-47899.0,-0.18,-660094.0,-2.47
1354,002269,美邦服饰,1.73,-2.26,703490.0,0.59,8790976.0,7.39,-8087486.0,-6.8,-11762236.0,-9.89,11058746.0,9.3
1355,002197,ST证通,4.53,5.1,701638.0,0.49,3120928.0,2.19,-2419290.0,-1.7,1532018.0,1.07,-2233657.0,-1.57
1356,688002,睿创微纳,54.1,2.38,698401.0,0.14,12855068.0,2.61,-12156667.0,-2.47,4244880.0,0.86,-4943280.0,-1.0
1357,300393,中来股份,5.01,-1.38,697186.0,1.37,-1069684.0,-2.11,1766870.0,3.48,-424990.0,-0.84,-272196.0,-0.54
1358,603008,喜临门,16.03,-0.43,684510.0,1.26,222036.0,0.41,462474.0,0.85,-1839373.0,-3.38,1154863.0,2.12
1359,600858,银座股份,5.25,-0.76,684185.0,0.77,-139358.0,-0.16,823543.0,0.93,-2362668.0,-2.67,1678483.0,1.9
1360,688652,京仪装备,58.26,-1.09,680723.0,0.88,10133314.0,13.11,-9452591.0,-12.23,-3495648.0,-4.52,2814925.0,3.64
1361,600251,冠农股份,7.36,0.41,679808.0,1.19,-610152.0,-1.06,1289960.0,2.25,345356.0,0.6,-1025165.0,-1.79
1362,001201,东瑞股份,14.33,0.14,674782.0,1.73,0.0,0.0,674782.0,1.73,-243254.0,-0.62,-431527.0,-1.1
1363,600826,兰生股份,8.41,0.72,671183.0,0.42,4248285.0,2.65,-3577102.0,-2.23,6911729.0,4.3,-7582912.0,-4.72
1364,001216,华瓷股份,12.58,0.32,669720.0,2.51,31340.0,0.12,638380.0,2.39,-823284.0,-3.09,153564.0,0.58
1365,301321,翰博高新,12.9,-0.85,669000.0,1.67,1000960.0,2.49,-331960.0,-0.83,2711946.0,6.76,-3380946.0,-8.43
1366,002020,京新药业,14.26,1.06,667578.0,0.56,-4070471.0,-3.42,4738049.0,3.98,-2557451.0,-2.15,1889873.0,1.59
1367,603067,振华股份,21.07,-0.14,665231.0,0.13,1975467.0,0.4,-1310236.0,-0.26,-21211208.0,-4.28,20545976.0,4.15
1368,002088,鲁阳节能,12.73,0.24,660904.0,3.01,0.0,0.0,660904.0,3.01,62636.0,0.29,-723540.0,-3.3
1369,603768,常青股份,11.56,-1.11,658991.0,2.07,0.0,0.0,658991.0,2.07,-4264783.0,-13.42,3605793.0,11.35
1370,603333,尚纬股份,5.59,1.08,657191.0,0.7,2426187.0,2.58,-1768996.0,-1.88,-5659093.0,-6.01,5001902.0,5.32
1371,300151,昌红科技,13.31,-1.84,655664.0,1.06,-2509881.0,-4.06,3165545.0,5.12,1184435.0,1.92,-1840099.0,-2.98
1372,000552,甘肃能化,2.42,0.83,650131.0,1.2,1075669.0,1.99,-425538.0,-0.79,-454175.0,-0.84,-195957.0,-0.36
1373,000952,广济药业,5.33,0.19,647224.0,2.69,-1636176.0,-6.81,2283400.0,9.5,75581.0,0.31,-722805.0,-3.01
1374,600371,万向德农,9.43,-0.63,639282.0,0.4,3974511.0,2.51,-3335229.0,-2.1,-5896758.0,-3.72,5257476.0,3.32
1375,000862,银星能源,6.29,4.66,636539.0,0.09,-782090.0,-0.11,1418629.0,0.2,10348865.0,1.49,-10985401.0,-1.58
1376,688020,方邦股份,30.03,-1.35,633561.0,3.95,0.0,0.0,633561.0,3.95,-1160209.0,-7.23,526648.0,3.28
1377,688671,碧兴物联,17.55,0.17,633464.0,5.62,0.0,0.0,633464.0,5.62,250587.0,2.22,-884051.0,-7.84
1378,300878,维康药业,14.82,-1.2,623720.0,1.75,0.0,0.0,623720.0,1.75,771384.0,2.17,-1395104.0,-3.92
1379,300588,熙菱信息,11.15,-2.53,623339.0,1.46,0.0,0.0,623339.0,1.46,-591720.0,-1.39,-31619.0,-0.07
1380,300532,今天国际,11.18,-1.76,622165.0,0.85,0.0,0.0,622165.0,0.85,-6870259.0,-9.41,6248094.0,8.56
