序号,代码,名称,最新价,今日涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日超大单净流入-净额,今日超大单净流入-净占比,今日大单净流入-净额,今日大单净流入-净占比,今日中单净流入-净额,今日中单净流入-净占比,今日小单净流入-净额,今日小单净流入-净占比
3142,600525,长园集团,3.84,0.0,-1065651.0,-2.26,1012326.0,2.15,-2077977.0,-4.4,1409732.0,2.99,-344081.0,-0.73
3143,603118,共进股份,8.84,1.49,-1067972.0,-0.49,-3958380.0,-1.8,2890408.0,1.32,-5764604.0,-2.63,6832577.0,3.11
3144,300410,正业科技,4.83,1.26,-1069079.0,-2.57,-172788.0,-0.42,-896291.0,-2.15,1294773.0,3.11,-225693.0,-0.54
3145,000936,华西股份,6.52,1.72,-1069113.0,-1.35,481295.0,0.61,-1550408.0,-1.95,-1052601.0,-1.33,2121714.0,2.68
3146,601065,江盐集团,8.41,0.0,-1072168.0,-4.0,-978319.0,-3.65,-93849.0,-0.35,5799697.0,21.63,-4727529.0,-17.63
3147,600768,宁波富邦,9.0,0.9,-1075459.0,-7.26,-739648.0,-5.0,-335811.0,-2.27,-957885.0,-6.47,2033344.0,13.73
3148,300982,苏文电能,15.59,1.1,-1076135.0,-5.22,-1556000.0,-7.54,479865.0,2.33,780562.0,3.78,295573.0,1.43
3149,002164,宁波东力,7.32,3.54,-1082002.0,-0.73,2498082.0,1.67,-3580084.0,-2.4,286390.0,0.19,795612.0,0.53
3150,605116,奥锐特,21.48,3.02,-1088126.0,-3.17,-98256.0,-0.29,-989870.0,-2.88,-2494441.0,-7.26,3582567.0,10.42
3151,600236,桂冠电力,6.4,0.31,-1088760.0,-2.2,-647866.0,-1.31,-440894.0,-0.89,-1842463.0,-3.73,2931223.0,5.93
3152,300615,欣天科技,11.53,0.35,-1091613.0,-1.6,831840.0,1.22,-1923453.0,-2.82,-2985371.0,-4.37,4076984.0,5.97
3153,688720,艾森股份,36.66,1.41,-1091829.0,-4.04,-1406983.0,-5.2,315154.0,1.17,540445.0,2.0,551384.0,2.04
3154,300050,世纪鼎利,5.08,0.79,-1092236.0,-2.07,-1020047.0,-1.93,-72189.0,-0.14,-2765528.0,-5.24,3857763.0,7.31
3155,603303,得邦照明,11.57,0.0,-1097361.0,-3.48,-90453.0,-0.29,-1006908.0,-3.2,-1633013.0,-5.18,2730373.0,8.67
3156,301295,美硕科技,20.25,0.05,-1098220.0,-6.13,-1082825.0,-6.04,-15395.0,-0.09,1768170.0,9.87,-669949.0,-3.74
3157,603387,基蛋生物,7.94,0.13,-1098893.0,-4.53,-170070.0,-0.7,-928823.0,-3.83,-231069.0,-0.95,1329963.0,5.48
3158,603377,ST东时,3.07,0.99,-1099854.0,-6.73,-1548181.0,-9.47,448327.0,2.74,1647828.0,10.08,-547973.0,-3.35
3159,688667,菱电电控,44.06,1.78,-1105721.0,-9.56,0.0,0.0,-1105721.0,-9.56,-16746.0,-0.14,1122466.0,9.71
3160,603291,联合水务,11.18,1.18,-1107694.0,-3.8,-667706.0,-2.29,-439988.0,-1.51,-1936310.0,-6.65,3044004.0,10.45
3161,301197,工大科雅,14.16,1.29,-1110788.0,-6.09,43865.0,0.24,-1154653.0,-6.33,873533.0,4.79,237255.0,1.3
3162,002448,中原内配,7.04,2.18,-1112664.0,-1.05,1127612.0,1.06,-2240276.0,-2.11,-6157152.0,-5.81,7269816.0,6.86
3163,002263,大东南,2.34,0.43,-1118588.0,-4.44,0.0,0.0,-1118588.0,-4.44,258016.0,1.02,860572.0,3.41
3164,600076,康欣新材,1.97,0.0,-1120369.0,-6.02,453713.0,2.44,-1574082.0,-8.45,136976.0,0.74,983393.0,5.28
3165,300607,拓斯达,27.44,3.63,-1124640.0,-0.26,15184850.0,3.44,-16309490.0,-3.7,7815202.0,1.77,-6690562.0,-1.52
3166,002059,云南旅游,5.35,-0.74,-1128414.0,-1.05,640546.0,0.59,-1768960.0,-1.64,1058005.0,0.98,70409.0,0.07
3167,301391,卡莱特,34.64,2.91,-1131402.0,-4.43,0.0,0.0,-1131402.0,-4.43,284285.0,1.11,847118.0,3.31
3168,300373,扬杰科技,45.5,1.18,-1135299.0,-0.44,8466114.0,3.31,-9601413.0,-3.76,1565336.0,0.61,-430037.0,-0.17
3169,605055,迎丰股份,5.4,1.12,-1135475.0,-7.2,-832546.0,-5.28,-302929.0,-1.92,111802.0,0.71,1023673.0,6.49
3170,605298,必得科技,12.83,1.5,-1138503.0,-6.34,-113646.0,-0.63,-1024857.0,-5.71,-73192.0,-0.41,1211695.0,6.75
3171,600697,欧亚集团,12.8,-1.92,-1138816.0,-0.29,2189323.0,0.56,-3328139.0,-0.85,-7143455.0,-1.82,8282271.0,2.11
3172,603191,望变电气,11.69,1.04,-1140811.0,-4.05,-1091781.0,-3.87,-49030.0,-0.17,-1922741.0,-6.82,3063552.0,10.86
3173,001226,拓山重工,25.44,1.88,-1142310.0,-2.77,-1026686.0,-2.49,-115624.0,-0.28,3540276.0,8.6,-2397966.0,-5.82
3174,603610,麒盛科技,9.94,-1.58,-1143144.0,-2.11,-2762361.0,-5.11,1619217.0,2.99,2719327.0,5.03,-1576183.0,-2.92
3175,688787,海天瑞声,85.9,4.17,-1146583.0,-0.78,4096151.0,2.79,-5242734.0,-3.58,-6881765.0,-4.7,8028347.0,5.48
3176,603729,龙韵股份,15.17,3.2,-1147437.0,-1.59,496831.0,0.69,-1644268.0,-2.28,-258433.0,-0.36,1405870.0,1.95
3177,688662,富信科技,36.49,2.3,-1148008.0,-3.1,-421217.0,-1.14,-726791.0,-1.96,860679.0,2.32,287328.0,0.78
3178,603045,福达合金,15.1,2.3,-1150405.0,-1.32,-2487557.0,-2.86,1337152.0,1.54,-1083032.0,-1.24,2233437.0,2.56
3179,301468,博盈特焊,21.23,0.47,-1152209.0,-11.1,0.0,0.0,-1152209.0,-11.1,314653.0,3.03,837556.0,8.07
3180,002416,爱施德,12.06,2.64,-1152657.0,-0.79,675310.0,0.46,-1827967.0,-1.25,-6212514.0,-4.24,7365171.0,5.02
3181,688562,航天软件,14.93,1.36,-1155066.0,-4.35,2076130.0,7.82,-3231196.0,-12.18,736095.0,2.77,418971.0,1.58
3182,003018,金富科技,10.35,2.68,-1158439.0,-4.97,0.0,0.0,-1158439.0,-4.97,-305428.0,-1.31,1463867.0,6.27
3183,605259,绿田机械,15.32,2.13,-1159807.0,-5.29,0.0,0.0,-1159807.0,-5.29,-1324179.0,-6.04,2483986.0,11.33
3184,688157,松井股份,41.07,3.17,-1161201.0,-5.31,-919310.0,-4.2,-241891.0,-1.11,1989689.0,9.09,-828489.0,-3.79
3185,002351,漫步者,12.95,1.41,-1163209.0,-1.1,-1291008.0,-1.22,127799.0,0.12,-7003864.0,-6.62,8167074.0,7.72
3186,605180,华生科技,12.82,0.87,-1164537.0,-6.79,0.0,0.0,-1164537.0,-6.79,598274.0,3.49,566263.0,3.3
3187,002646,天佑德酒,8.92,0.34,-1166229.0,-4.27,-2898116.0,-10.6,1731887.0,6.34,67599.0,0.25,1098631.0,4.02
3188,001336,楚环科技,18.5,0.05,-1167944.0,-4.17,-144690.0,-0.52,-1023254.0,-3.65,110665.0,0.4,1057279.0,3.78
3189,688708,佳驰科技,51.4,2.39,-1168559.0,-1.82,1676228.0,2.61,-2844787.0,-4.42,-3557070.0,-5.53,4725630.0,7.35
3190,605218,伟时电子,19.45,1.51,-1170380.0,-2.94,37344.0,0.09,-1207724.0,-3.03,-1618925.0,-4.07,2789305.0,7.0
3191,688626,翔宇医疗,35.23,0.54,-1171231.0,-2.88,-2491917.0,-6.13,1320686.0,3.25,-590705.0,-1.45,1761938.0,4.34
3192,300856,科思股份,21.86,0.6,-1176845.0,-3.17,2442344.0,6.58,-3619189.0,-9.75,-546582.0,-1.47,1723427.0,4.64
3193,002149,西部材料,19.71,0.51,-1177663.0,-0.84,-5125125.0,-3.66,3947462.0,2.82,7547090.0,5.39,-6369426.0,-4.55
3194,301361,众智科技,29.67,0.71,-1180473.0,-2.26,0.0,0.0,-1180473.0,-2.26,-5828318.0,-11.16,7008791.0,13.42
3195,600100,同方股份,7.12,1.57,-1181525.0,-0.59,-2291204.0,-1.14,1109679.0,0.55,-2653491.0,-1.32,3835016.0,1.9
3196,301448,开创电气,19.68,1.81,-1182773.0,-5.64,0.0,0.0,-1182773.0,-5.64,-76814.0,-0.37,1259587.0,6.0
3197,605589,圣泉集团,25.21,2.56,-1184389.0,-0.51,-4540093.0,-1.95,3355704.0,1.44,1927146.0,0.83,-742757.0,-0.32
3198,300664,鹏鹞环保,4.84,0.41,-1185482.0,-5.26,0.0,0.0,-1185482.0,-5.26,1513701.0,6.71,-328219.0,-1.46
3199,688147,微导纳米,28.89,0.45,-1186203.0,-3.82,-193930.0,-0.63,-992273.0,-3.2,619972.0,2.0,566231.0,1.83
3200,002932,明德生物,17.11,0.0,-1191007.0,-6.36,-403082.0,-2.15,-787925.0,-4.21,734462.0,3.92,456545.0,2.44
3201,300732,设研院,6.15,-0.49,-1191590.0,-3.88,0.0,0.0,-1191590.0,-3.88,583479.0,1.9,608112.0,1.98
3202,301303,真兰仪表,12.74,1.11,-1192186.0,-8.16,-856905.0,-5.86,-335281.0,-2.29,706956.0,4.84,485231.0,3.32
3203,300660,江苏雷利,49.4,3.39,-1193297.0,-0.29,-5964683.0,-1.47,4771386.0,1.18,-8897316.0,-2.19,10090613.0,2.49
3204,002633,申科股份,11.11,2.21,-1193325.0,-3.14,1066034.0,2.8,-2259359.0,-5.94,-3272147.0,-8.6,4465472.0,11.74
3205,603172,万丰股份,13.85,1.09,-1194096.0,-7.75,-448175.0,-2.91,-745921.0,-4.84,-52253.0,-0.34,1246349.0,8.09
3206,301268,铭利达,16.29,2.26,-1195018.0,-5.33,0.0,0.0,-1195018.0,-5.33,528878.0,2.36,666140.0,2.97
3207,688403,汇成股份,8.67,0.46,-1196701.0,-1.51,-1270418.0,-1.6,73717.0,0.09,5237676.0,6.61,-4040974.0,-5.1
3208,603076,乐惠国际,22.87,-1.59,-1199778.0,-3.63,0.0,0.0,-1199778.0,-3.63,-904977.0,-2.74,2104755.0,6.37
3209,000539,粤电力Ａ,4.46,0.68,-1200390.0,-1.81,-623766.0,-0.94,-576624.0,-0.87,-119019.0,-0.18,1319409.0,1.98
3210,300108,*ST吉药,0.3,-18.92,-1200690.0,-37.87,0.0,0.0,-1200690.0,-37.87,444360.0,14.02,756330.0,23.85
3211,002845,同兴达,14.41,0.91,-1204850.0,-3.22,0.0,0.0,-1204850.0,-3.22,1820856.0,4.87,-616006.0,-1.65
3212,000301,东方盛虹,8.15,0.74,-1208385.0,-2.04,-3019237.0,-5.1,1810852.0,3.06,7460360.0,12.61,-6251974.0,-10.57
3213,301287,康力源,30.58,3.14,-1208683.0,-1.84,99995.0,0.15,-1308678.0,-1.99,-1197223.0,-1.82,2405906.0,3.66
3214,300013,*ST新宁,4.14,-1.9,-1212394.0,-1.96,870900.0,1.41,-2083294.0,-3.37,-2566730.0,-4.15,3779124.0,6.11
3215,600845,宝信软件,27.18,1.46,-1214600.0,-0.38,-9441364.0,-2.93,8226764.0,2.56,9268854.0,2.88,-8054254.0,-2.5
3216,688172,燕东微,18.77,0.11,-1218282.0,-2.68,-1776172.0,-3.91,557890.0,1.23,201379.0,0.44,1016903.0,2.24
3217,300959,线上线下,37.62,1.27,-1218744.0,-2.19,1289610.0,2.32,-2508354.0,-4.51,-3910090.0,-7.03,5128834.0,9.22
3218,300700,岱勒新材,8.52,0.95,-1220468.0,-1.1,-355330.0,-0.32,-865138.0,-0.78,3621895.0,3.28,-2401426.0,-2.17
3219,002408,齐翔腾达,4.67,0.0,-1221165.0,-1.21,-1479703.0,-1.47,258538.0,0.26,6126445.0,6.07,-4905281.0,-4.86
3220,688503,聚和材料,32.58,0.56,-1221623.0,-1.58,-953728.0,-1.24,-267895.0,-0.35,2415246.0,3.13,-1193623.0,-1.55
3221,688657,浩辰软件,46.17,2.55,-1226009.0,-3.05,3211962.0,7.98,-4437971.0,-11.03,368426.0,0.92,857583.0,2.13
3222,002388,ST新亚,3.16,0.0,-1226365.0,-7.99,0.0,0.0,-1226365.0,-7.99,-660817.0,-4.31,1887182.0,12.3
3223,000752,ST西发,8.08,1.51,-1228605.0,-7.06,0.0,0.0,-1228605.0,-7.06,2580.0,0.01,1226025.0,7.05
3224,688607,康众医疗,17.13,1.12,-1232717.0,-7.46,8636.0,0.05,-1241353.0,-7.51,753539.0,4.56,479178.0,2.9
3225,300941,创识科技,24.73,2.02,-1238298.0,-0.24,5920331.0,1.14,-7158629.0,-1.38,9192580.0,1.77,-7954282.0,-1.54
3226,301290,东星医疗,23.11,1.14,-1240055.0,-6.91,0.0,0.0,-1240055.0,-6.91,1209620.0,6.74,30435.0,0.17
3227,688419,耐科装备,31.27,1.72,-1240372.0,-6.22,509169.0,2.55,-1749541.0,-8.78,1226029.0,6.15,14344.0,0.07
3228,000710,贝瑞基因,12.86,1.5,-1241262.0,-0.56,3779884.0,1.7,-5021146.0,-2.26,-8621545.0,-3.88,9862807.0,4.44
3229,001238,浙江正特,28.5,3.41,-1245574.0,-7.28,753380.0,4.4,-1998954.0,-11.68,-1835738.0,-10.73,3081312.0,18.01
3230,300285,国瓷材料,17.3,1.53,-1248585.0,-0.78,1098768.0,0.69,-2347353.0,-1.47,7062510.0,4.43,-5813925.0,-3.65
3231,600387,*ST海越,1.82,-5.21,-1248883.0,-29.21,-113952.0,-2.67,-1134931.0,-26.54,231686.0,5.42,1017198.0,23.79
3232,688455,科捷智能,11.26,1.99,-1249537.0,-9.83,193221.0,1.52,-1442758.0,-11.35,581895.0,4.58,667642.0,5.25
3233,603869,ST智知,5.86,1.03,-1250435.0,-21.24,-1333757.0,-22.65,83322.0,1.42,1258717.0,21.38,-8281.0,-0.14
3234,603332,苏州龙杰,9.16,2.58,-1256635.0,-3.12,82352.0,0.2,-1338987.0,-3.33,-899225.0,-2.23,2155860.0,5.36
3235,600255,鑫科材料,3.12,1.63,-1258314.0,-0.88,3025318.0,2.11,-4283632.0,-2.99,-1051848.0,-0.73,2310162.0,1.61
3236,688119,中钢洛耐,3.49,-0.29,-1259162.0,-16.0,-113548.0,-1.44,-1145614.0,-14.56,978506.0,12.43,280657.0,3.57
3237,300519,新光药业,13.42,3.07,-1263366.0,-2.96,0.0,0.0,-1263366.0,-2.96,2134823.0,5.0,-871457.0,-2.04
3238,002395,双象股份,16.37,0.06,-1265335.0,-1.34,-170725.0,-0.18,-1094610.0,-1.16,-5707655.0,-6.04,6972990.0,7.38
3239,000421,南京公用,5.88,0.68,-1267646.0,-3.23,0.0,0.0,-1267646.0,-3.23,2195344.0,5.6,-927698.0,-2.37
3240,603882,金域医学,29.32,3.02,-1269985.0,-0.76,-5406242.0,-3.24,4136257.0,2.48,4317184.0,2.59,-3047199.0,-1.82
3241,300140,节能环境,5.4,1.69,-1270428.0,-2.93,0.0,0.0,-1270428.0,-2.93,-935085.0,-2.16,2205513.0,5.09
3242,000892,欢瑞世纪,3.53,2.02,-1275584.0,-2.17,415958.0,0.71,-1691542.0,-2.88,-1747226.0,-2.98,3022811.0,5.15
3243,301206,三元生物,27.68,1.21,-1280483.0,-1.38,1419279.0,1.53,-2699762.0,-2.92,715152.0,0.77,565331.0,0.61
3244,600302,标准股份,4.94,1.44,-1282408.0,-2.51,-2774486.0,-5.43,1492078.0,2.92,-2108360.0,-4.13,3390768.0,6.64
3245,301372,科净源,16.67,-0.6,-1286959.0,-4.52,14850.0,0.05,-1301809.0,-4.57,172379.0,0.61,1114581.0,3.91
3246,300820,英杰电气,44.66,1.94,-1289484.0,-2.48,1026898.0,1.97,-2316382.0,-4.45,-2723962.0,-5.23,4013446.0,7.71
3247,600444,国机通用,14.44,0.21,-1293343.0,-3.15,-2939697.0,-7.16,1646354.0,4.01,-490482.0,-1.19,1783825.0,4.34
3248,001367,海森药业,27.74,2.25,-1294383.0,-4.66,0.0,0.0,-1294383.0,-4.66,-2313983.0,-8.33,3608366.0,12.99
3249,001268,联合精密,19.77,0.71,-1295035.0,-4.34,-506626.0,-1.7,-788409.0,-2.64,-821266.0,-2.75,2116301.0,7.1
3250,605058,澳弘电子,21.3,2.01,-1300334.0,-3.39,-2341432.0,-6.11,1041098.0,2.72,15643.0,0.04,1284691.0,3.35
3251,002652,扬子新材,2.74,2.62,-1300899.0,-3.56,1360000.0,3.72,-2660899.0,-7.28,-2675605.0,-7.32,3976504.0,10.88
3252,002995,天地在线,17.34,1.7,-1301964.0,-2.42,-1462005.0,-2.72,160041.0,0.3,-1662152.0,-3.1,2964116.0,5.52
3253,301439,泓淋电力,13.75,1.7,-1303118.0,-3.42,-4081579.0,-10.72,2778461.0,7.3,2664714.0,7.0,-1361596.0,-3.58
3254,605566,福莱蒽特,17.3,0.35,-1307230.0,-16.68,-184778.0,-2.36,-1122452.0,-14.33,-198937.0,-2.54,1506167.0,19.22
3255,301136,招标股份,10.89,0.65,-1311440.0,-3.83,-2811061.0,-8.21,1499621.0,4.38,1701244.0,4.97,-389804.0,-1.14
3256,002687,乔治白,4.27,0.95,-1311842.0,-5.43,0.0,0.0,-1311842.0,-5.43,-932028.0,-3.86,2243870.0,9.28
3257,002864,盘龙药业,26.73,0.98,-1314002.0,-3.28,0.0,0.0,-1314002.0,-3.28,-2237620.0,-5.58,3551622.0,8.86
3258,300926,博俊科技,25.63,2.4,-1318449.0,-1.23,-2583020.0,-2.41,1264571.0,1.18,3214314.0,2.99,-1895865.0,-1.77
3259,002432,九安医疗,37.11,0.57,-1321679.0,-1.0,3144660.0,2.37,-4466339.0,-3.36,-712924.0,-0.54,2034603.0,1.53
3260,301512,智信精密,36.21,1.43,-1321766.0,-6.91,0.0,0.0,-1321766.0,-6.91,1088445.0,5.69,233321.0,1.22
3261,300801,泰和科技,15.95,1.33,-1321879.0,-3.89,0.0,0.0,-1321879.0,-3.89,-4750292.0,-13.97,6072171.0,17.86
3262,002198,嘉应制药,6.63,2.47,-1324832.0,-3.48,2894161.0,7.6,-4218993.0,-11.08,-947022.0,-2.49,2271854.0,5.97
3263,688081,兴图新科,18.46,2.73,-1330292.0,-4.61,-1399557.0,-4.85,69265.0,0.24,-1665728.0,-5.77,2996020.0,10.37
3264,600956,新天绿能,7.11,-0.14,-1334425.0,-5.51,-279027.0,-1.15,-1055398.0,-4.36,1696780.0,7.01,-362355.0,-1.5
3265,603022,新通联,8.4,0.6,-1341285.0,-5.97,-753074.0,-3.35,-588211.0,-2.62,-684656.0,-3.05,2025942.0,9.01
3266,301329,信音电子,18.2,1.39,-1348005.0,-3.83,0.0,0.0,-1348005.0,-3.83,455822.0,1.29,892183.0,2.53
3267,002727,一心堂,13.05,1.01,-1349012.0,-2.02,694135.0,1.04,-2043147.0,-3.06,-2740532.0,-4.1,4089545.0,6.12
3268,000607,华媒控股,3.81,1.87,-1349469.0,-5.58,0.0,0.0,-1349469.0,-5.58,-1853988.0,-7.66,3203457.0,13.24
3269,600493,凤竹纺织,5.1,0.39,-1355108.0,-6.59,-1102704.0,-5.37,-252404.0,-1.23,-26950.0,-0.13,1382058.0,6.73
3270,300755,华致酒行,15.85,0.76,-1355913.0,-3.51,0.0,0.0,-1355913.0,-3.51,-7425228.0,-19.25,8781141.0,22.76
3271,600190,ST锦港,1.28,-0.78,-1377080.0,-14.34,-1780283.0,-18.54,403203.0,4.2,761209.0,7.93,615871.0,6.41
3272,603386,骏亚科技,9.73,0.93,-1378239.0,-4.55,-86145.0,-0.28,-1292094.0,-4.27,-1079952.0,-3.57,2458192.0,8.12
3273,300831,派瑞股份,13.89,1.17,-1378245.0,-2.16,-106608.0,-0.17,-1271637.0,-2.0,-361340.0,-0.57,1739585.0,2.73
3274,603075,热威股份,18.95,1.07,-1379704.0,-6.65,-1468979.0,-7.08,89275.0,0.43,-462609.0,-2.23,1842313.0,8.87
3275,688138,清溢光电,26.86,-0.85,-1380697.0,-1.55,-2178064.0,-2.44,797367.0,0.89,5829993.0,6.54,-4449295.0,-4.99
3276,600847,万里股份,8.84,1.73,-1381957.0,-8.49,-836680.0,-5.14,-545277.0,-3.35,-605372.0,-3.72,1987329.0,12.22
3277,688165,埃夫特-U,24.33,3.93,-1387277.0,-0.42,4431877.0,1.34,-5819154.0,-1.76,-6128230.0,-1.86,7515506.0,2.28
3278,601999,出版传媒,6.39,2.08,-1393342.0,-2.94,-1081264.0,-2.28,-312078.0,-0.66,-1493429.0,-3.16,2886771.0,6.1
3279,300363,博腾股份,13.94,2.8,-1394080.0,-1.18,-1575485.0,-1.33,181405.0,0.15,-7599982.0,-6.41,8994062.0,7.59
3280,603896,寿仙谷,19.42,-0.36,-1394367.0,-4.55,690431.0,2.25,-2084798.0,-6.81,-313371.0,-1.02,1707737.0,5.58
3281,300626,华瑞股份,8.89,0.23,-1407603.0,-4.81,0.0,0.0,-1407603.0,-4.81,2252171.0,7.69,-844568.0,-2.88
3282,300560,中富通,11.68,2.19,-1407924.0,-1.85,-1660889.0,-2.18,252965.0,0.33,-4758318.0,-6.25,6166242.0,8.09
3283,000995,皇台酒业,12.69,0.48,-1408190.0,-2.44,868814.0,1.5,-2277004.0,-3.94,-5656067.0,-9.79,7064257.0,12.22
3284,300861,美畅股份,17.08,0.83,-1411217.0,-4.78,745709.0,2.52,-2156926.0,-7.3,3613415.0,12.23,-2202198.0,-7.45
3285,002346,柘中股份,12.54,1.95,-1411953.0,-3.41,-2970318.0,-7.17,1558365.0,3.76,-1447314.0,-3.49,2859267.0,6.9
3286,688177,百奥泰,22.08,4.59,-1414036.0,-2.31,2740276.0,4.48,-4154312.0,-6.8,821451.0,1.34,592584.0,0.97
3287,002259,ST升达,2.69,1.89,-1415723.0,-6.98,0.0,0.0,-1415723.0,-6.98,80734.0,0.4,1334989.0,6.58
3288,000955,欣龙控股,4.11,2.24,-1419848.0,-3.57,886629.0,2.23,-2306477.0,-5.8,-602613.0,-1.51,2022461.0,5.08
3289,603690,至纯科技,28.56,1.67,-1428465.0,-0.25,-3620010.0,-0.63,2191545.0,0.38,8342053.0,1.46,-6913588.0,-1.21
3290,688075,安旭生物,36.81,1.97,-1439169.0,-4.75,-5759652.0,-19.02,4320483.0,14.27,1222588.0,4.04,216582.0,0.72
3291,688310,迈得医疗,10.87,0.83,-1441225.0,-14.95,0.0,0.0,-1441225.0,-14.95,1356722.0,14.07,84503.0,0.88
3292,688151,华强科技,16.77,0.96,-1443567.0,-11.77,-51113.0,-0.42,-1392454.0,-11.35,-25402.0,-0.21,1468968.0,11.98
3293,603205,健尔康,36.47,0.3,-1444944.0,-1.98,-2122811.0,-2.91,677867.0,0.93,561351.0,0.77,883594.0,1.21
3294,603598,引力传媒,16.27,2.59,-1450753.0,-1.39,1940458.0,1.87,-3391211.0,-3.26,-3415794.0,-3.28,4866547.0,4.68
3295,000407,胜利股份,3.15,0.64,-1450961.0,-5.34,-1248000.0,-4.6,-202961.0,-0.75,2558718.0,9.42,-1107757.0,-4.08
3296,002976,瑞玛精密,19.5,0.21,-1453736.0,-6.32,-348690.0,-1.51,-1105046.0,-4.8,-1215001.0,-5.28,2668737.0,11.59
3297,688079,美迪凯,8.5,2.16,-1456272.0,-5.84,-44311.0,-0.18,-1411961.0,-5.66,125374.0,0.5,1330898.0,5.33
3298,002968,新大正,9.47,-1.15,-1459897.0,-2.76,0.0,0.0,-1459897.0,-2.76,-1575387.0,-2.98,3035284.0,5.73
3299,002686,亿利达,5.57,1.46,-1463219.0,-3.7,-1071150.0,-2.71,-392069.0,-0.99,-810820.0,-2.05,2274039.0,5.75
3300,300850,新强联,28.86,1.26,-1465052.0,-0.72,-1482543.0,-0.73,17491.0,0.01,-1794202.0,-0.89,3259254.0,1.61
3301,001376,百通能源,12.27,0.57,-1477322.0,-4.53,-116080.0,-0.36,-1361242.0,-4.18,-1973175.0,-6.06,3450497.0,10.59
3302,002563,森马服饰,6.94,0.58,-1479222.0,-2.75,1018017.0,1.9,-2497239.0,-4.65,-1871769.0,-3.49,3350991.0,6.24
3303,002247,聚力文化,2.45,0.82,-1486103.0,-3.59,1036361.0,2.5,-2522464.0,-6.1,332512.0,0.8,1153591.0,2.79
3304,603001,奥康国际,5.43,0.56,-1489737.0,-6.3,-1327497.0,-5.61,-162240.0,-0.69,3044646.0,12.87,-1554909.0,-6.57
3305,300830,金现代,7.78,4.15,-1496009.0,-1.88,0.0,0.0,-1496009.0,-1.88,1152726.0,1.45,343283.0,0.43
3306,002982,湘佳股份,21.49,0.8,-1498007.0,-0.92,2305605.0,1.42,-3803612.0,-2.34,5694518.0,3.51,-4196511.0,-2.59
3307,601500,通用股份,4.64,0.65,-1498333.0,-2.07,-1109492.0,-1.53,-388841.0,-0.54,982802.0,1.36,515533.0,0.71
3308,000089,深圳机场,6.68,0.15,-1498661.0,-3.13,-3363536.0,-7.02,1864875.0,3.89,-4366580.0,-9.12,5865241.0,12.25
3309,603439,贵州三力,12.65,1.12,-1501590.0,-4.02,-332160.0,-0.89,-1169430.0,-3.13,-94310.0,-0.25,1595901.0,4.27
3310,688275,万润新能,35.6,2.06,-1503877.0,-7.1,0.0,0.0,-1503877.0,-7.1,1079267.0,5.09,424610.0,2.0
3311,600121,郑州煤电,3.78,0.53,-1515918.0,-2.88,-255360.0,-0.49,-1260558.0,-2.4,-201651.0,-0.38,1717570.0,3.26
3312,300814,中富电路,27.66,1.47,-1517290.0,-1.94,147019.0,0.19,-1664309.0,-2.12,3608901.0,4.61,-2091612.0,-2.67
3313,300784,利安科技,48.99,1.58,-1519216.0,-7.14,0.0,0.0,-1519216.0,-7.14,-1807256.0,-8.5,3326472.0,15.64
3314,300839,博汇股份,7.72,1.05,-1519663.0,-7.33,0.0,0.0,-1519663.0,-7.33,762957.0,3.68,756706.0,3.65
3315,603077,和邦生物,1.71,0.59,-1522094.0,-2.33,-3036135.0,-4.64,1514041.0,2.32,2413164.0,3.69,-891069.0,-1.36
3316,603261,立航科技,17.62,0.97,-1524638.0,-3.44,1343197.0,3.03,-2867835.0,-6.47,-491439.0,-1.11,2016077.0,4.55
3317,600983,惠而浦,9.02,0.89,-1525127.0,-11.9,-83888.0,-0.65,-1441239.0,-11.24,-550587.0,-4.3,2075714.0,16.19
3318,603808,歌力思,6.75,-0.44,-1533356.0,-5.0,286765.0,0.93,-1820121.0,-5.93,-1212202.0,-3.95,2745558.0,8.95
3319,300149,睿智医药,5.8,3.2,-1535583.0,-2.73,0.0,0.0,-1535583.0,-2.73,-5855005.0,-10.4,7390588.0,13.13
3320,002381,双箭股份,6.56,-2.24,-1537711.0,-1.23,-1419225.0,-1.13,-118486.0,-0.09,21162490.0,16.88,-19624781.0,-15.65
3321,001308,康冠科技,19.8,1.23,-1540997.0,-5.06,0.0,0.0,-1540997.0,-5.06,-244742.0,-0.8,1785738.0,5.86
3322,603700,宁水集团,11.18,1.82,-1542420.0,-4.08,441412.0,1.17,-1983832.0,-5.25,-1506069.0,-3.98,3048489.0,8.06
3323,002971,和远气体,17.56,0.34,-1543908.0,-6.33,0.0,0.0,-1543908.0,-6.33,458470.0,1.88,1085439.0,4.45
3324,603886,元祖股份,14.62,0.27,-1546314.0,-2.0,-4184983.0,-5.4,2638669.0,3.41,4120695.0,5.32,-2574381.0,-3.32
3325,603216,梦天家居,11.68,-0.09,-1548273.0,-4.74,-205644.0,-0.63,-1342629.0,-4.11,-1094213.0,-3.35,2642487.0,8.08
3326,601966,玲珑轮胎,15.15,0.46,-1550530.0,-1.31,6193941.0,5.25,-7744471.0,-6.56,-322614.0,-0.27,1873144.0,1.59
3327,600715,*ST文投,2.33,-0.43,-1550980.0,-2.5,-3471489.0,-5.59,1920509.0,3.09,-1085522.0,-1.75,2636502.0,4.24
